device,time,x,y,z
device,503.7669456250001,-0.31754375,1.639571,-1.7691716
referenceObject,503.7678173333334,-0.35782087,1.5864792,-1.09885
device,503.77344179166676,-0.3184844,1.6395992,-1.7689285
device,503.7833921666668,-0.31994033,1.6396618,-1.7685566
device,503.79257441666675,-0.3212613,1.639739,-1.768224
referenceObject,503.79438029166676,-0.35772306,1.5865841,-1.0993346
device,503.8029162500001,-0.32277328,1.639852,-1.7678475
device,503.8121963750001,-0.32413185,1.6399797,-1.767513
device,503.8222911666668,-0.32559538,1.6401446,-1.7671542
device,503.8337896666668,-0.32727572,1.6403667,-1.7667415
referenceObject,503.83441954166676,-0.35942537,1.588136,-1.0822383
device,503.84274762500013,-0.32857493,1.6405565,-1.7664187
device,503.85209650000013,-0.3299092,1.6407734,-1.766067
device,503.8629272500001,-0.33146942,1.6410311,-1.7656538
referenceObject,503.8695036666668,-0.3576576,1.5875317,-1.1068649
device,503.8729750416668,-0.3329137,1.6412709,-1.7652681
device,503.88215741666676,-0.33422962,1.6414859,-1.7649118
referenceObject,503.8838483750001,-0.35873735,1.5891757,-1.0938108
device,503.89267670833345,-0.33576012,1.64173,-1.764491
device,503.9033949583334,-0.3372941,1.6419659,-1.7640632
device,503.9122396250001,-0.33856297,1.6421533,-1.763705
device,503.9224179583334,-0.34002584,1.6423583,-1.7632864
referenceObject,503.92609858333344,-0.35804206,1.5890361,-1.1087805
device,503.9335082916668,-0.34160095,1.6425749,-1.7628293
device,503.9420626250001,-0.34279233,1.6427448,-1.7624806
referenceObject,503.9432285000001,-0.35797477,1.5891253,-1.1091999
device,503.9549191666668,-0.34454376,1.6430525,-1.7619442
device,503.96397433333345,-0.34569842,1.6433183,-1.7615637
device,503.97263145833347,-0.34678224,1.6436074,-1.7611998
device,503.97553270833345,-0.3471386,1.6437123,-1.7610786
device,503.9827765833334,-0.3480295,1.6439995,-1.7607731
referenceObject,503.9832325416668,-0.35868174,1.5899488,-1.1035029
device,503.9931182916668,-0.34927243,1.6444736,-1.7603381
device,504.00222491666676,-0.35032314,1.6449537,-1.7599615
referenceObject,504.0038223750001,-0.3591556,1.5898421,-1.1050898
device,504.01228987500014,-0.35143122,1.6455541,-1.759548
device,504.02261554166677,-0.3524975,1.6462367,-1.7591274
device,504.0328621666668,-0.35350794,1.6469882,-1.7586989
device,504.04288241666677,-0.35437834,1.6477106,-1.7583023
device,504.0528664166668,-0.35517251,1.6484519,-1.757907
referenceObject,504.05336470833345,-0.35920417,1.5894945,-1.1106801
device,504.0633101666668,-0.35592097,1.6492263,-1.757498
referenceObject,504.06380833333344,-0.36000645,1.5888566,-1.1100363
