device,time,x,y,z
device,6363.813658458334,0.12934172,1.6820434,-0.15270267
device,6363.814801208335,0.12933773,1.6820444,-0.15270947
referenceObject,6363.815354916668,0.04978791,1.5753126,-0.7988553
device,6363.825242250002,0.12930411,1.6820517,-0.15276921
referenceObject,6363.8273897083345,0.049663186,1.5753062,-0.7988225
device,6363.835222750002,0.12927088,1.6820616,-0.15282333
device,6363.844995041668,0.12924072,1.6820778,-0.15287216
device,6363.855442458334,0.12922737,1.682095,-0.15290439
referenceObject,6363.856596375002,0.049663186,1.5753062,-0.7988229
device,6363.865502833335,0.12921476,1.6821208,-0.15293822
device,6363.876994458335,0.12920362,1.6821624,-0.15298367
device,6363.885611375002,0.12920064,1.6821977,-0.15302381
device,6363.8955877083345,0.12920445,1.6822412,-0.15307444
referenceObject,6363.896078583335,0.049663305,1.5753063,-0.7988229
device,6363.905716291668,0.129217,1.6822867,-0.153128
device,6363.916316375002,0.12924096,1.6823387,-0.15318793
referenceObject,6363.916995500002,0.049663395,1.5753063,-0.7988236
device,6363.925996791668,0.12927252,1.6823912,-0.15324524
device,6363.935735166668,0.12931654,1.6824566,-0.15330686
device,6363.945603083334,0.12937564,1.6825404,-0.15337193
device,6363.955544291668,0.1294455,1.6826458,-0.15344073
referenceObject,6363.956389708334,0.04954332,1.5752673,-0.79879975
device,6363.965850625002,0.1295188,1.682781,-0.15351275
device,6363.975741375001,0.1296193,1.6829553,-0.15359569
referenceObject,6363.977085416668,0.049542636,1.5752475,-0.7988168
device,6363.985512791668,0.1297406,1.6831546,-0.15368196
device,6363.995576291668,0.12989542,1.6833923,-0.15378146
device,6364.005602583335,0.13009077,1.6836617,-0.153898
device,6364.016334750001,0.13034698,1.683973,-0.15403596
device,6364.017430500001,0.13037395,1.684003,-0.15405011
referenceObject,6364.019624708335,0.049542725,1.5752475,-0.7988173
device,6364.025586583335,0.1306116,1.6842433,-0.15416822
device,6364.035149708335,0.13094929,1.6845211,-0.15431891
referenceObject,6364.0362799583345,0.049542695,1.5752475,-0.79881823
device,6364.045438291668,0.13138628,1.6847922,-0.15449008
device,6364.055587083335,0.13188729,1.6850075,-0.15467039
device,6364.065985791668,0.1324985,1.685173,-0.15487272
device,6364.075959166668,0.1331687,1.685273,-0.155083
referenceObject,6364.081489958335,0.049598217,1.5751078,-0.79877424
device,6364.0857575416685,0.13391876,1.6853292,-0.15530843
device,6364.096415958335,0.13482451,1.6853592,-0.15558153
referenceObject,6364.099663625001,0.049598992,1.5751061,-0.7987541
device,6364.105210541668,0.135649,1.6853731,-0.15583329
device,6364.115372250001,0.13670224,1.6853819,-0.15615848
device,6364.125851958334,0.1378926,1.6853781,-0.15653366
referenceObject,6364.126776625001,0.049584925,1.574892,-0.7987077
device,6364.135727125002,0.13910925,1.6853728,-0.15692613
device,6364.145571000002,0.14042437,1.6853617,-0.1573576
device,6364.155175666668,0.14179528,1.6853423,-0.15781319
device,6364.165561083335,0.14336997,1.6853096,-0.15834096
referenceObject,6364.166091375001,0.049586385,1.5748895,-0.79867256
device,6364.175530916668,0.14497769,1.6852645,-0.15888506
device,6364.1860652916685,0.14679134,1.6851935,-0.15950266
referenceObject,6364.1873753750015,0.049588054,1.5748866,-0.7986313
device,6364.195956791668,0.14858174,1.6851046,-0.16011271
device,6364.205271791668,0.15034178,1.6850045,-0.16071577
device,6364.215502541668,0.15238261,1.6848738,-0.16141722
device,6364.225421750001,0.15444145,1.6847192,-0.1621148
referenceObject,6364.225736375001,0.049618274,1.5747225,-0.79856336
device,6364.235532458335,0.1566081,1.6845443,-0.16285327
device,6364.245493291668,0.15887776,1.684348,-0.16363156
referenceObject,6364.252374375002,0.04975328,1.5747066,-0.7984632
device,6364.255399416668,0.16119218,1.6841353,-0.16443022
device,6364.265414666668,0.16361621,1.683904,-0.16527237
device,6364.275659041668,0.16617522,1.6836476,-0.16616923
device,6364.2851266666685,0.16866109,1.6833801,-0.16704515
referenceObject,6364.289587875001,0.049926043,1.5747002,-0.79837775
device,6364.295503666668,0.1714352,1.6830558,-0.16802242
device,6364.304512625002,0.17391276,1.6827439,-0.16889447
referenceObject,6364.306267750001,0.04996586,1.5747042,-0.7981509
device,6364.314579500001,0.17673674,1.6823591,-0.16988052
device,6364.324382958334,0.17957088,1.681949,-0.17086147
device,6364.334807666668,0.18263528,1.681491,-0.17191222
referenceObject,6364.337137708335,0.050174028,1.5746958,-0.7979109
device,6364.3446196250015,0.1855951,1.6810396,-0.17292245
device,6364.354753083335,0.18872744,1.6805539,-0.17398588
device,6364.364992333335,0.19193867,1.6800522,-0.17506655
referenceObject,6364.366714166668,0.050384194,1.5747554,-0.79768014
device,6364.374761166668,0.1950528,1.6795888,-0.17611185
device,6364.3846910833345,0.19826844,1.6791747,-0.17719308
device,6364.394868416668,0.20162776,1.678843,-0.17833298
device,6364.396346541668,0.20212565,1.6788019,-0.17850295
referenceObject,6364.397819833334,0.050425798,1.5747612,-0.7974231
device,6364.404234875002,0.20474628,1.678629,-0.17940684
device,6364.414268458335,0.20809609,1.6785035,-0.18058287
device,6364.424166916668,0.2114661,1.6784453,-0.18178143
referenceObject,6364.432425000002,0.050676316,1.5748988,-0.79722893
