device,time,x,y,z
device,5302.024540083335,0.86760557,1.5551766,-0.6391245
device,5302.025338666668,0.86760974,1.5551785,-0.6391273
referenceObject,5302.027260458334,0.7468111,1.5188851,0.061415732
device,5302.0322869166675,0.86763734,1.5551845,-0.63914824
device,5302.043731708334,0.86768883,1.5551926,-0.6391875
referenceObject,5302.0439949166675,0.7473155,1.5189551,0.059420764
device,5302.056086583335,0.8677463,1.5551953,-0.63923395
device,5302.063008625001,0.86777765,1.555198,-0.6392607
referenceObject,5302.070427416668,0.7473128,1.5189497,0.05939901
device,5302.0736473333345,0.8678276,1.5552022,-0.6393055
device,5302.0842582916675,0.8678812,1.5552053,-0.63936293
device,5302.093699291668,0.8679266,1.5552121,-0.63941365
device,5302.103582833334,0.8679763,1.555218,-0.63947034
referenceObject,5302.110167625001,0.7473085,1.5189445,0.059384823
device,5302.113847458335,0.86802757,1.5552233,-0.6395311
device,5302.124093666668,0.8680775,1.5552284,-0.6395956
referenceObject,5302.124593791667,0.74730444,1.5189395,0.05937034
device,5302.135110083334,0.8681285,1.5552298,-0.6396711
device,5302.144053875001,0.86816394,1.5552297,-0.63973033
device,5302.153292375001,0.86819744,1.5552353,-0.63980323
device,5302.163502375001,0.8682291,1.5552381,-0.63988364
referenceObject,5302.164210416668,0.74730045,1.5189345,0.05935633
device,5302.173990666668,0.86825925,1.5552359,-0.63997465
device,5302.183766833335,0.8682856,1.5552309,-0.6400646
device,5302.192974666667,0.86831,1.5552213,-0.64015454
referenceObject,5302.193293583335,0.7471539,1.5189183,0.059813082
device,5302.202724750001,0.86833674,1.5552083,-0.6402535
device,5302.212555833335,0.8683656,1.5551975,-0.64035714
device,5302.2225155000015,0.8683961,1.5551875,-0.64046556
device,5302.232650125001,0.86842954,1.5551817,-0.64058137
referenceObject,5302.233258958335,0.7471496,1.5189135,0.059802234
device,5302.242408875001,0.86846465,1.5551815,-0.6406978
referenceObject,5302.248870875002,0.747143,1.5189092,0.059808016
device,5302.252370458335,0.86849916,1.5551815,-0.6408195
device,5302.262390416668,0.8685336,1.5551807,-0.6409447
device,5302.273289000002,0.8685718,1.5551809,-0.641084
referenceObject,5302.275199083335,0.74713665,1.518905,0.0598135
device,5302.283567875002,0.86860704,1.5551808,-0.64121544
device,5302.293834666668,0.86864614,1.5551813,-0.64135647
device,5302.302948541668,0.8686799,1.5551783,-0.641479
referenceObject,5302.304853333335,0.7469349,1.5188894,0.060539484
device,5302.313593958334,0.8687214,1.5551702,-0.641626
device,5302.3231420833345,0.8687607,1.5551524,-0.6417662
device,5302.332593416668,0.8687999,1.5551277,-0.6419056
referenceObject,5302.334390750001,0.74692816,1.5188854,0.060546935
device,5302.342785875001,0.8688394,1.5550939,-0.6420555
device,5302.353763166668,0.8688732,1.5550567,-0.6422079
device,5302.363595041667,0.86891246,1.5550144,-0.6423544
referenceObject,5302.364685750001,0.7469222,1.5188816,0.06055194
device,5302.373829291668,0.868961,1.554966,-0.6425031
device,5302.384261416668,0.8690207,1.55491,-0.6426544
