device,time,x,y,z
device,896.1526816250002,-0.015255895,1.7157239,-0.07718431
device,896.1538391666669,-0.015258816,1.7157238,-0.07718607
referenceObject,896.1598363750002,-0.17426234,1.6529286,-0.72269845
device,896.1666898333335,-0.015285194,1.7157161,-0.07720271
device,896.1767696666668,-0.015305877,1.7157106,-0.07721287
referenceObject,896.1777483750002,-0.17425627,1.6529312,-0.7226732
device,896.1865967916668,-0.015326947,1.7157061,-0.07722172
device,896.1964210000002,-0.015352276,1.7157022,-0.077229135
device,896.2054359583335,-0.015380412,1.7157004,-0.077234566
device,896.2159327916669,-0.015418172,1.7156998,-0.07723856
referenceObject,896.2182666666669,-0.17424977,1.6529338,-0.72264636
device,896.2256859583335,-0.015457541,1.7157004,-0.07724145
device,896.2363224583336,-0.015503526,1.7157017,-0.07724282
referenceObject,896.2422353333335,-0.17424017,1.6529542,-0.7226207
device,896.2461105000002,-0.015546615,1.715703,-0.077243075
device,896.2561161250002,-0.015593588,1.7157068,-0.07724297
device,896.2663297916669,-0.01564133,1.7157105,-0.07724365
referenceObject,896.2670150416668,-0.1742447,1.6529549,-0.72259676
device,896.2759451250002,-0.015685922,1.7157159,-0.07724665
device,896.2860118750002,-0.015735686,1.7157149,-0.07725057
device,896.2959482916668,-0.015785187,1.7157149,-0.07725689
referenceObject,896.2967191250002,-0.174249,1.6529558,-0.7225727
device,896.3062510416669,-0.015836418,1.7157142,-0.07726449
device,896.3157575416668,-0.015884608,1.7157147,-0.07727483
device,896.3262047083335,-0.015940726,1.7157131,-0.07728684
referenceObject,896.3267220000002,-0.17425328,1.6529565,-0.7225498
device,896.3355704583336,-0.015991569,1.7157081,-0.07729885
device,896.3452039166668,-0.01604703,1.7157011,-0.07731199
device,896.3553472916668,-0.01610714,1.7156924,-0.077325515
device,896.3561783333336,-0.01611194,1.7156917,-0.077326864
device,896.3653260416669,-0.016166568,1.7156811,-0.077338964
referenceObject,896.3658514583335,-0.17418289,1.6529379,-0.7225443
device,896.3752395833335,-0.016224384,1.7156677,-0.07735273
device,896.3857537500002,-0.016287213,1.7156518,-0.07736631
referenceObject,896.3868060416669,-0.17418706,1.6529386,-0.7225218
device,896.3959887083336,-0.016347973,1.7156377,-0.07737886
device,896.4056345833335,-0.01640519,1.715629,-0.07739098
device,896.4159641666669,-0.016465724,1.7156243,-0.07740548
device,896.4260580833335,-0.016527802,1.7156237,-0.07741958
device,896.4355581666669,-0.016591012,1.7156278,-0.07743463
referenceObject,896.4359465833335,-0.17418885,1.6529382,-0.72250843
device,896.4460249583335,-0.016661942,1.7156334,-0.0774537
referenceObject,896.4465834583335,-0.17419076,1.6529378,-0.7224958
device,896.4556460000002,-0.016730314,1.7156407,-0.0774696
device,896.4659550000002,-0.016804695,1.7156459,-0.07748592
device,896.4757437500002,-0.016878635,1.7156496,-0.077500075
referenceObject,896.4764867916668,-0.17409623,1.6529422,-0.72251046
device,896.4857467083335,-0.016956478,1.7156525,-0.07751313
device,896.4955743333335,-0.017036527,1.7156574,-0.07752591
device,896.5052552500002,-0.017117798,1.7156615,-0.07753709
referenceObject,896.5066064583335,-0.17409778,1.6529418,-0.7224977
device,896.5151134583335,-0.017203659,1.7156622,-0.07754573
device,896.5250675416669,-0.017295813,1.7156578,-0.077549174
device,896.5359799583335,-0.017401403,1.7156445,-0.077546045
referenceObject,896.5366667916669,-0.1740995,1.6529415,-0.7224859
device,896.5459043333335,-0.017504275,1.7156284,-0.077534795
device,896.5559207500002,-0.017612725,1.7156144,-0.077518165
device,896.5663163333335,-0.017729938,1.7156034,-0.07749534
device,896.5761776250002,-0.017847983,1.715595,-0.07746496
device,896.5859802916668,-0.01797056,1.7155925,-0.07742875
device,896.5963491666669,-0.018105594,1.7155939,-0.0773811
device,896.6055675000002,-0.018230883,1.7156,-0.07733106
referenceObject,896.6114505000002,-0.17399842,1.6529365,-0.72250175
device,896.6154233333335,-0.01837024,1.7156078,-0.0772703
device,896.6254242500002,-0.018516839,1.7156173,-0.07719955
device,896.6358156250002,-0.018671066,1.715632,-0.0771178
referenceObject,896.6366338333336,-0.17400074,1.6529331,-0.72250366
device,896.6443258750002,-0.01880425,1.7156476,-0.07704162
device,896.6545114583336,-0.01896674,1.715674,-0.07694699
referenceObject,896.6569272916669,-0.17400277,1.6529299,-0.722505
device,896.6645059583335,-0.019128857,1.7157058,-0.07684844
device,896.6745736666669,-0.019295847,1.7157459,-0.07674326
device,896.6846744583336,-0.019471169,1.7157907,-0.07663047
device,896.6949517916669,-0.019649953,1.7158346,-0.07651159
referenceObject,896.6995400833335,-0.17400455,1.6529267,-0.72250545
device,896.7047575000001,-0.019825578,1.7158786,-0.07639149
device,896.7150020000001,-0.020011393,1.7159231,-0.07626357
referenceObject,896.7166731666669,-0.17383385,1.6528794,-0.7225776
device,896.7248160416668,-0.020189792,1.7159623,-0.076138586
device,896.7346370416668,-0.02037096,1.7160003,-0.076010615
device,896.7446466666669,-0.020558089,1.7160394,-0.07587862
referenceObject,896.7467348333336,-0.1738357,1.6528764,-0.7225785
device,896.7548543333336,-0.020749746,1.7160794,-0.075742446
device,896.7560242500002,-0.020773143,1.7160845,-0.075725555
device,896.7642211666669,-0.020926803,1.7161163,-0.07561591
device,896.7743749583335,-0.021119118,1.7161553,-0.0754762
device,896.7841918333336,-0.021304369,1.7161918,-0.0753392
referenceObject,896.7854556250002,-0.17383993,1.6528771,-0.7225778
device,896.7940938750002,-0.021490902,1.7162259,-0.07519898
device,896.8042762500002,-0.02168381,1.7162576,-0.07505154
referenceObject,896.8066284166669,-0.17384344,1.6528778,-0.7225759
device,896.8141373333335,-0.0218707,1.7162883,-0.07491147
device,896.8240205000002,-0.022060364,1.716319,-0.07476884
device,896.8342148333335,-0.022256082,1.7163512,-0.074622735
device,896.8440360833335,-0.02244961,1.7163864,-0.07447853
referenceObject,896.8444558333335,-0.17359012,1.6527181,-0.7226701
device,896.8540408750002,-0.022647915,1.7164272,-0.07433396
device,896.8647506250002,-0.022863662,1.716478,-0.0741813
referenceObject,896.8667327500002,-0.1735937,1.6527187,-0.7226691
device,896.8741872916669,-0.023056805,1.7165277,-0.07404843
device,896.8840302083336,-0.023257643,1.7165811,-0.07391122
device,896.8941988750001,-0.0234645,1.7166389,-0.07377401
device,896.9040938333335,-0.02366647,1.7166921,-0.07363897
referenceObject,896.9045563333335,-0.1735971,1.6527193,-0.72266793
device,896.9139972500002,-0.023866266,1.716742,-0.07350528
device,896.9242296250002,-0.024071187,1.716788,-0.07337049
referenceObject,896.9271648750002,-0.1736005,1.6527197,-0.7226676
device,896.9341690000002,-0.024270175,1.7168279,-0.07324182
device,896.9440092083336,-0.024466423,1.7168611,-0.07311582
device,896.9546180416669,-0.024670029,1.7168875,-0.072987005
referenceObject,896.9630290000002,-0.17337334,1.6525518,-0.7227557
device,896.9640740000002,-0.024863333,1.7169065,-0.07286775
device,896.9740170833335,-0.025062084,1.7169232,-0.072747886
device,896.9842300416668,-0.025270075,1.7169383,-0.072626114
referenceObject,896.9864960416669,-0.17338538,1.6525463,-0.72275555
device,896.9941480000002,-0.025474817,1.7169491,-0.0725064
device,897.0040432916669,-0.025685132,1.7169591,-0.07238391
device,897.0141910416669,-0.0259071,1.716966,-0.07225028
referenceObject,897.0166865416669,-0.17339748,1.652541,-0.72275496
device,897.0241361666668,-0.026130078,1.7169743,-0.07211342
device,897.0340295000002,-0.026358157,1.7169878,-0.071971685
device,897.0444973333335,-0.026605517,1.7170078,-0.071816474
device,897.0553888750002,-0.026870191,1.7170372,-0.07165083
device,897.0566066250002,-0.026901424,1.717041,-0.07163116
device,897.0634925416668,-0.027070373,1.7170618,-0.07152519
referenceObject,897.0700918333335,-0.17340976,1.6525356,-0.72275484
device,897.0737744583336,-0.027321992,1.7170955,-0.07136702
referenceObject,897.0771301666668,-0.17326808,1.6524482,-0.72281146
device,897.0834971250002,-0.027569352,1.7171346,-0.07121339
device,897.0934602916668,-0.027821094,1.7171762,-0.07105917
device,897.1035559583336,-0.028075367,1.71722,-0.07090822
device,897.1134497083335,-0.028327852,1.7172651,-0.070765376
referenceObject,897.1160555833335,-0.17328066,1.6524428,-0.72281206
device,897.1237270833335,-0.028586715,1.717315,-0.070629776
device,897.1337527500002,-0.028844297,1.7173692,-0.07050744
device,897.1437913333335,-0.029103369,1.7174268,-0.07039976
referenceObject,897.1452748333335,-0.1732924,1.652442,-0.7228209
device,897.1537031250002,-0.029361844,1.7174832,-0.07030976
device,897.1637980000002,-0.029621959,1.7175388,-0.070236504
device,897.1737777916669,-0.02988019,1.7175975,-0.07018559
referenceObject,897.1805242083335,-0.17330438,1.6524414,-0.7228303
device,897.1837165416669,-0.030135363,1.7176621,-0.070156485
device,897.1937415000002,-0.030388115,1.717734,-0.070147716
referenceObject,897.1969893750002,-0.17315388,1.652325,-0.72288275
device,897.2034742500002,-0.030630738,1.717808,-0.07015559
device,897.2134131250002,-0.030867577,1.7178843,-0.07017484
device,897.2237502500002,-0.031101674,1.7179677,-0.07020593
referenceObject,897.2267183750002,-0.17316568,1.6523244,-0.7228931
device,897.2334539166669,-0.031314164,1.7180502,-0.07024619
device,897.2434477083335,-0.031515777,1.7181348,-0.07029632
device,897.2534452916668,-0.03169855,1.7182115,-0.070355825
referenceObject,897.2565517916669,-0.17317712,1.6523237,-0.72290134
device,897.2634769583335,-0.031855106,1.7182715,-0.07042566
device,897.2734252500002,-0.031977262,1.7183083,-0.07050871
device,897.2835696666668,-0.03205827,1.71832,-0.07061291
referenceObject,897.2868198333335,-0.17318869,1.652323,-0.7229103
