device,time,x,y,z
device,4114.087584708334,-0.04797567,1.551469,-0.124824114
referenceObject,4114.089019416668,0.14795053,1.517807,-0.71526223
device,4114.090933208334,-0.047943592,1.5514636,-0.12482065
device,4114.101216458334,-0.04784763,1.5514398,-0.12480861
referenceObject,4114.104855250001,0.14794463,1.5178138,-0.71526307
device,4114.110834333334,-0.047757458,1.5514125,-0.12480254
device,4114.120766333334,-0.04766828,1.5513813,-0.12479764
device,4114.130729916667,-0.047589242,1.5513492,-0.1247834
referenceObject,4114.138337750001,0.14798063,1.5178399,-0.7152795
device,4114.140773125001,-0.047511812,1.5513141,-0.1247696
device,4114.150747583334,-0.047436353,1.5512748,-0.12475297
device,4114.162372375001,-0.047342062,1.5512253,-0.12472713
device,4114.171829208334,-0.047264576,1.5511862,-0.124700904
referenceObject,4114.175165208334,0.14800197,1.517845,-0.71527714
device,4114.181721833334,-0.047172904,1.5511433,-0.12466627
device,4114.192268708334,-0.047071278,1.5511031,-0.124624014
referenceObject,4114.192901583334,0.14802253,1.5178499,-0.7152751
device,4114.201658291668,-0.046973944,1.5510712,-0.12458229
device,4114.2116367083345,-0.046866294,1.5510417,-0.12453404
device,4114.221462208334,-0.046747923,1.5510163,-0.124479234
device,4114.231776708334,-0.04661792,1.5509971,-0.12441382
referenceObject,4114.234396375001,0.14804173,1.5178545,-0.7152714
device,4114.241388666667,-0.046501994,1.5509863,-0.12431413
device,4114.2515069166675,-0.046373606,1.5509769,-0.124209106
referenceObject,4114.252601708335,0.14815992,1.5179577,-0.7152311
device,4114.261402291668,-0.046245694,1.5509679,-0.12411028
device,4114.2714519166675,-0.04610938,1.5509574,-0.12401056
device,4114.282005500001,-0.045961138,1.5509472,-0.12391141
device,4114.282818416667,-0.04594946,1.5509462,-0.12390357
device,4114.291008833335,-0.045835316,1.5509388,-0.12383181
referenceObject,4114.295221208335,0.1481778,1.5179621,-0.7152279
device,4114.301146791668,-0.045688923,1.5509332,-0.12374917
device,4114.311469416668,-0.0455361,1.5509306,-0.123675466
referenceObject,4114.316982458335,0.14817119,1.5179698,-0.7152057
device,4114.321421583334,-0.04539388,1.5509317,-0.12361953
device,4114.331372458334,-0.045249045,1.5509337,-0.12357056
device,4114.3412406666675,-0.045099925,1.5509341,-0.1235301
referenceObject,4114.3425381666675,0.1481638,1.5179772,-0.71518177
device,4114.3517072916675,-0.044936597,1.5509311,-0.12349528
device,4114.361375333334,-0.04477662,1.5509214,-0.12346929
device,4114.371673083334,-0.044603106,1.550904,-0.123449
referenceObject,4114.3724412500005,0.14821148,1.5179821,-0.71518403
device,4114.380667833334,-0.04444641,1.5508832,-0.12343711
device,4114.390772791668,-0.044264972,1.5508554,-0.12342924
device,4114.400924333334,-0.044079185,1.550828,-0.12342781
referenceObject,4114.402182333334,0.14820504,1.5179892,-0.71516246
device,4114.411324500001,-0.043879267,1.5508022,-0.12343481
device,4114.421573291667,-0.04367578,1.5507848,-0.12344867
device,4114.431764083334,-0.043467224,1.550774,-0.12346941
referenceObject,4114.433045458334,0.14819872,1.5179962,-0.71514124
device,4114.441669166667,-0.043255687,1.5507693,-0.12349546
device,4114.451731916668,-0.043028712,1.5507709,-0.123527884
device,4114.461912875001,-0.04279178,1.5507741,-0.12356332
referenceObject,4114.463852625001,0.14819264,1.518003,-0.7151212
device,4114.471911416667,-0.042552352,1.5507792,-0.12359935
device,4114.481780541668,-0.04230827,1.5507835,-0.12363678
device,4114.491427416668,-0.04206288,1.5507896,-0.12367731
referenceObject,4114.497500208334,0.14825708,1.518007,-0.7150628
device,4114.5014763750005,-0.04181361,1.5507919,-0.12369904
device,4114.511715416667,-0.041564107,1.550797,-0.12371522
device,4114.521266375001,-0.04131639,1.5508049,-0.12373549
device,4114.530920625001,-0.041064084,1.5508195,-0.12376261
referenceObject,4114.531254416667,0.1482482,1.5180165,-0.7150349
device,4114.540717708334,-0.040801346,1.5508444,-0.12379587
device,4114.551213000001,-0.040507495,1.5508802,-0.123838425
device,4114.560720875001,-0.04022717,1.5509176,-0.12388393
referenceObject,4114.562055125001,0.14823985,1.5180258,-0.7150088
device,4114.570784666667,-0.039919447,1.5509659,-0.12394077
device,4114.580241166667,-0.03961974,1.5510191,-0.12400392
referenceObject,4114.5822450000005,0.14823127,1.5180348,-0.7149816
device,4114.590305083334,-0.039297163,1.5510856,-0.12408793
device,4114.600355625001,-0.038974404,1.5511552,-0.12418169
device,4114.610764041668,-0.038638767,1.5512228,-0.124287814
referenceObject,4114.613772500001,0.1482569,1.5180149,-0.7149382
device,4114.620692458334,-0.03832227,1.5512761,-0.12439418
device,4114.630477458334,-0.038011726,1.5513161,-0.12450388
device,4114.641307458334,-0.0376814,1.5513471,-0.12462902
device,4114.650652791667,-0.037397802,1.5513688,-0.1247434
referenceObject,4114.656014875001,0.14824855,1.5180237,-0.7149119
device,4114.661077083334,-0.037100792,1.5513878,-0.1248703
device,4114.671888541668,-0.03680433,1.5514023,-0.12500328
device,4114.673660583334,-0.03674251,1.5514034,-0.12503105
device,4114.680096750001,-0.03656602,1.5514052,-0.12511128
referenceObject,4114.680591375001,0.14823061,1.5180335,-0.7149021
device,4114.690264875001,-0.03629285,1.5514047,-0.12523746
device,4114.700119125001,-0.03603078,1.551398,-0.12535745
device,4114.710345708334,-0.035764158,1.5513835,-0.12547874
referenceObject,4114.716488000001,0.14821362,1.5180434,-0.71489483
device,4114.720335416668,-0.035505593,1.5513649,-0.12559414
device,4114.730416833334,-0.035249826,1.5513479,-0.12570515
referenceObject,4114.732733375001,0.14808583,1.5179291,-0.7149182
device,4114.740349916668,-0.035006523,1.5513304,-0.12580502
device,4114.750257958334,-0.034774065,1.5513117,-0.1258958
device,4114.760488083334,-0.034548637,1.5512898,-0.12598047
device,4114.770350375001,-0.034348127,1.5512671,-0.1260545
referenceObject,4114.778549291667,0.1480689,1.5179386,-0.7149108
device,4114.780176666668,-0.034168657,1.5512452,-0.12611893
device,4114.790270458334,-0.03402376,1.5512295,-0.12616026
referenceObject,4114.792854125001,0.14805192,1.5179482,-0.71490234
device,4114.800384750001,-0.0338996,1.5512228,-0.12619415
device,4114.810476458334,-0.03378856,1.5512273,-0.12622356
device,4114.820438375001,-0.033695932,1.5512449,-0.12624952
referenceObject,4114.822716875001,0.14803517,1.5179576,-0.71489495
device,4114.830388000001,-0.03362131,1.55128,-0.12627745
device,4114.840126875001,-0.03356868,1.551331,-0.12630916
device,4114.850073958334,-0.033538103,1.5513979,-0.12634718
device,4114.860450416668,-0.033535656,1.551476,-0.12639734
referenceObject,4114.8630859583345,0.14786398,1.5178303,-0.7149833
device,4114.870384333334,-0.03356707,1.5515536,-0.12646204
device,4114.880481875001,-0.03363061,1.5516263,-0.12653476
referenceObject,4114.883043083334,0.14785844,1.5178423,-0.7149944
device,4114.890347708334,-0.033731032,1.5516906,-0.126616
device,4114.900161291667,-0.033865392,1.5517366,-0.12670189
device,4114.910054250001,-0.034041476,1.551762,-0.12679332
referenceObject,4114.914157750001,0.14785314,1.5178543,-0.71500546
device,4114.919911666668,-0.03426099,1.551769,-0.12688726
device,4114.930079958334,-0.034540594,1.5517572,-0.12698585
device,4114.940529583334,-0.034881353,1.5517355,-0.12709105
referenceObject,4114.942670791667,0.14762032,1.5177585,-0.71512836
device,4114.950072083334,-0.03525543,1.5517075,-0.12718442
device,4114.960184875001,-0.035701632,1.5516678,-0.12729466
device,4114.970096958335,-0.036186814,1.5516242,-0.12741387
referenceObject,4114.972697416668,0.14761531,1.5177699,-0.71513945
device,4114.980135583334,-0.036736306,1.5515748,-0.12754431
device,4114.9901498750005,-0.037335336,1.5515178,-0.1276862
device,4114.999986458334,-0.037980914,1.5514446,-0.12783581
device,4115.009901250001,-0.038663924,1.5513604,-0.12799287
referenceObject,4115.016172208334,0.1473298,1.5177884,-0.71528906
device,4115.019745625001,-0.039401174,1.5512681,-0.1281637
device,4115.030375666667,-0.0402295,1.5511638,-0.12835789
device,4115.040244208334,-0.04107343,1.5510596,-0.12855923
device,4115.0518484583345,-0.042130407,1.5509373,-0.12881294
device,4115.053744916668,-0.04231226,1.5509164,-0.12885866
device,4115.059306000001,-0.042855382,1.5508575,-0.1289959
referenceObject,4115.059638125001,0.14711297,1.5178338,-0.71539074
referenceObject,4115.062436750001,0.14687991,1.5178908,-0.71549517
device,4115.069266958334,-0.04384792,1.5507516,-0.12925345
