file,radius,angle,centre_diff,centre_diff_x,centre_diff_y,centre_diff_z,x_normal_device,y_normal_device,z_normal_device,x_normal_object,y_normal_object,z_normal_object
F9All.csv,0.07220477589623141,0.9253646564796102,0.08865210871218404,-0.006014059057973031,0.08664952280636884,-0.017745074533308536,0.0074474722113630175,0.9999431034857086,-0.0076370772570864545,-0.004495844010848396,0.9999846622193501,0.003234611674038569
F5All.csv,0.07282013547934156,0.50592459657771,0.08855967345725223,-0.0056225207606665495,0.08837976494667643,0.0004692239563823808,0.007727889912399736,0.9999494828814265,-0.006427394703099299,0.002533073637261481,0.9999965377926683,0.0007126995326484454
F11All.csv,0.0337505445879043,2.8223700916355297,0.09706593049466433,0.014640896341986787,0.0959538018686612,-0.0005540072634135917,-0.006421290112588855,0.9999010660436684,0.012514997324224623,0.009084851912690862,0.999372613283845,-0.03423222581051856
F14All.csv,0.05756649956394174,2.2446492087796615,0.1033141159933107,0.04718330328208439,0.08929530551667964,0.021769034603145387,-0.0035241948818466318,0.9999913935473328,0.002189265104452246,0.033061334594443194,0.9993223979279322,0.016176932787188528
F12All.csv,0.05660560838938789,3.2024059877070905,0.11124615749400683,0.0558147581969988,0.09581500766636353,0.008938939002288038,-0.006660982957393362,0.9998966601336203,0.012739715839563182,0.03986892269929343,0.9990391151928909,-0.018202069041826138
F8All.csv,0.05485453510547875,4.106318359411703,0.09047450926438524,0.010660863317565383,0.08485042653103925,-0.02953621400004125,0.00888298007685652,0.9999526791029367,-0.003966386241125309,0.0802778149628516,0.9967307588272595,-0.00912506616007264
F6All.csv,0.08694745662297333,1.7513161858991204,0.07743294467923845,-0.012437625131485774,0.07394170037733416,0.019333684286632402,0.0037843930458306154,0.9999925981562562,0.0006942636210042252,-0.026592667747480137,0.999642780631803,-0.0026722935448969583
F10All.csv,0.02603410142771919,179.53858945408967,0.07811263623542583,0.007036499241634048,0.07557606364456015,0.01844804114435561,-0.007199647965082988,0.9999738550302096,-0.0006740364975540798,0.013592163787225523,-0.9998987038001903,-0.004223176799652513
R3All.csv,0.02736861038717488,176.4581464009427,0.06464800958929254,-0.015194049163096801,0.06145262353078529,0.013117967642521156,0.005865803296473623,0.9999827754945938,-0.00020264702539195918,0.03335096346305691,-0.9983123967052224,-0.047540212670544105
R1All.csv,0.01417261078778529,4.8382373805751895,0.06649850784685929,-0.014690883363909418,0.06442650208315293,0.007446832962831107,0.006291192199474345,0.9999797273899741,0.000982705338076909,-0.04363648338623026,0.9966637440145958,0.06897273870516894
