device,time,x,y,z
device,871.6424245000002,0.13446504,1.7098669,-0.22165143
Gesamt_gross,871.6435585833335,0.05733013,1.5615132,-0.87579393
device,871.6463798333335,0.13445365,1.7098701,-0.22163534
device,871.6569145416669,0.13442796,1.7098806,-0.22159398
device,871.6667187083335,0.13440675,1.7098927,-0.2215532
Gesamt_gross,871.6679767500002,0.057314634,1.5615091,-0.8757434
device,871.6764772083335,0.1343874,1.7099067,-0.22151102
device,871.6855691666668,0.13437098,1.7099202,-0.2214725
device,871.6964934166668,0.13435042,1.709934,-0.22142076
Gesamt_gross,871.6971272083335,0.057423294,1.5614824,-0.8757554
device,871.7065662500002,0.13432926,1.7099445,-0.22136903
device,871.7162979583335,0.1342997,1.7099515,-0.22131705
device,871.7269200416669,0.13426614,1.7099586,-0.22125411
Gesamt_gross,871.7331622083335,0.05741608,1.5614809,-0.87572587
device,871.7367001250002,0.13423504,1.7099625,-0.22119193
device,871.7470804583335,0.1342038,1.7099638,-0.22112231
device,871.7570155833336,0.13417539,1.709967,-0.2210523
Gesamt_gross,871.7578393750002,0.05740899,1.5614798,-0.8756931
device,871.7669618333335,0.13414776,1.7099702,-0.2209779
device,871.7764127083335,0.13412258,1.7099767,-0.2209058
device,871.7868679166669,0.13409579,1.7099843,-0.22082198
Gesamt_gross,871.7874247916668,0.057401836,1.5614786,-0.8756622
device,871.7963668333335,0.13407189,1.7099928,-0.2207427
device,871.8060760833336,0.13404834,1.7100009,-0.22065604
device,871.8164039583336,0.13402493,1.7100081,-0.22055928
Gesamt_gross,871.8170197083335,0.0574522,1.5614467,-0.8756715
device,871.8264718333335,0.13400365,1.7100103,-0.22045784
device,871.8362272916669,0.13398322,1.7100117,-0.22035636
device,871.8370071250002,0.133981,1.7100118,-0.22034626
device,871.8465828750002,0.13396195,1.7100141,-0.22024177
Gesamt_gross,871.8471802916669,0.057445407,1.5614455,-0.87564003
device,871.8562979583335,0.13394332,1.7100198,-0.2201308
device,871.8660697916669,0.13392407,1.7100298,-0.22001505
device,871.8764714583335,0.13390419,1.7100483,-0.21988787
Gesamt_gross,871.8769024583336,0.057438493,1.5614445,-0.8756088
device,871.8862497083335,0.13388592,1.7100705,-0.21976376
device,871.8962522916669,0.13386852,1.7100942,-0.2196331
device,871.9064545416669,0.1338526,1.7101209,-0.21949399
device,871.9158275833336,0.1338395,1.7101452,-0.21936171
Gesamt_gross,871.9162908333335,0.057427883,1.5614395,-0.87557507
device,871.9265458333335,0.13382521,1.7101763,-0.21921028
device,871.9353405000002,0.1338132,1.7102027,-0.21908402
Gesamt_gross,871.9368865416668,0.057453096,1.5613906,-0.8755814
device,871.9466526666669,0.13379677,1.7102405,-0.21892242
device,871.9559606666669,0.13378187,1.7102776,-0.21878986
device,871.9664760416669,0.13376589,1.7103213,-0.21864717
Gesamt_gross,871.9671153750002,0.057443082,1.561386,-0.875546
device,871.9764835416669,0.13374811,1.7103672,-0.21850443
device,871.9857134166668,0.13372743,1.7104127,-0.2183752
device,871.9955421666668,0.13370469,1.710459,-0.21824108
Gesamt_gross,871.9968454583335,0.05743295,1.5613813,-0.87551177
device,872.0054890416668,0.1336817,1.7105018,-0.21810642
device,872.0157685833335,0.1336587,1.7105433,-0.21797192
device,872.0270854583335,0.13363266,1.7105868,-0.21782887
Gesamt_gross,872.0276842500002,0.057422638,1.5613768,-0.8754784
device,872.0363723750002,0.13361049,1.7106187,-0.21771598
device,872.0459351666668,0.13358462,1.7106512,-0.21759975
device,872.0560801666669,0.13355598,1.7106841,-0.21748139
Gesamt_gross,872.0568505833335,0.05746752,1.5612609,-0.8754817
device,872.0665055416669,0.13352546,1.7107122,-0.21736683
device,872.0764790833335,0.13349283,1.7107375,-0.21725476
device,872.0863490833335,0.1334601,1.7107589,-0.2171458
Gesamt_gross,872.0928285833335,0.057457805,1.5612597,-0.8754399
device,872.0960280833335,0.13342518,1.7107775,-0.21703827
