device,time,x,y,z
device,2834.5140083750007,-0.050220475,1.6859401,-0.11489812
device,2834.516616541667,-0.050216913,1.6859342,-0.11494327
device,2834.5271910000006,-0.050203204,1.6859071,-0.11511177
Gesamt_gross,2834.528723541667,-0.04047513,1.5682719,-0.7956215
device,2834.537339708334,-0.050187297,1.6858759,-0.11526333
device,2834.5473592916674,-0.050166488,1.6858429,-0.11540658
device,2834.557791666667,-0.050140023,1.6858058,-0.115549736
Gesamt_gross,2834.558573958334,-0.040506124,1.5682673,-0.7955665
device,2834.5680887500007,-0.05011213,1.6857688,-0.11568183
device,2834.577761166667,-0.05008418,1.6857309,-0.11579885
device,2834.5888781250005,-0.050054774,1.685685,-0.11593108
Gesamt_gross,2834.5945520000005,-0.040503502,1.5682608,-0.795555
device,2834.5980458750005,-0.050035477,1.6856456,-0.11603601
device,2834.608034958334,-0.050018072,1.6856037,-0.11614571
device,2834.6182132916674,-0.050003648,1.6855651,-0.11625105
Gesamt_gross,2834.6187676250006,-0.04050076,1.5682544,-0.795544
device,2834.6280527916674,-0.04999537,1.6855284,-0.116345726
device,2834.6377410000005,-0.049990416,1.6854918,-0.1164346
device,2834.6478526250007,-0.049990654,1.685456,-0.11651835
Gesamt_gross,2834.6485671250007,-0.04049802,1.5682479,-0.795536
device,2834.6581381666674,-0.049998403,1.6854203,-0.116598174
device,2834.6677426666674,-0.05001206,1.6853896,-0.11666511
device,2834.6780935000006,-0.0500412,1.6853625,-0.11673221
Gesamt_gross,2834.678642458334,-0.040415883,1.5682504,-0.7954729
device,2834.688005208334,-0.050087094,1.6853392,-0.11678862
device,2834.697962791667,-0.050146475,1.6853212,-0.116843775
device,2834.7085050000005,-0.05022347,1.6853067,-0.11689639
device,2834.7095043750005,-0.050232172,1.6853056,-0.116900854
Gesamt_gross,2834.710064083334,-0.040412903,1.5682442,-0.7954633
device,2834.718099833334,-0.05030501,1.6852965,-0.11693689
device,2834.727849666667,-0.050397277,1.6852888,-0.116971165
device,2834.7380912500007,-0.0505054,1.6852834,-0.11699686
Gesamt_gross,2834.738877666667,-0.04041028,1.568238,-0.79545444
device,2834.7474787500005,-0.050616503,1.6852763,-0.11701091
device,2834.7570860000005,-0.05074334,1.6852633,-0.11701188
device,2834.7670362916674,-0.05088687,1.6852412,-0.116997145
Gesamt_gross,2834.7736147083338,-0.04024768,1.5682209,-0.79542017
device,2834.7774575416674,-0.051056743,1.6852102,-0.11696485
device,2834.786930708334,-0.051237293,1.6851766,-0.11692567
device,2834.797449208334,-0.051462784,1.6851406,-0.116866514
Gesamt_gross,2834.798369750001,-0.04025221,1.5682178,-0.79541856
device,2834.807259583334,-0.05169475,1.6851097,-0.1167986
device,2834.8179388750004,-0.051975913,1.6850845,-0.116714574
device,2834.8278875000005,-0.052259922,1.6850665,-0.116630115
Gesamt_gross,2834.8297769166675,-0.0402565,1.568215,-0.79541284
device,2834.838297458334,-0.052599907,1.6850488,-0.11653224
device,2834.8477063750006,-0.052929588,1.6850356,-0.11644199
device,2834.8579212916675,-0.053317428,1.6850183,-0.116344176
Gesamt_gross,2834.858482583334,-0.04008174,1.5682682,-0.79540545
device,2834.8678745000007,-0.053727508,1.6850023,-0.116246074
device,2834.8778130000005,-0.054169312,1.6849812,-0.11614737
device,2834.8880074166673,-0.054665074,1.6849533,-0.11604682
Gesamt_gross,2834.889037458334,-0.040085793,1.5682656,-0.79540014
device,2834.8979432500005,-0.05517924,1.6849184,-0.11595419
device,2834.907915375001,-0.055734396,1.6848831,-0.11586877
device,2834.918129916667,-0.05633969,1.6848468,-0.11579259
Gesamt_gross,2834.9190422500005,-0.039898157,1.5682068,-0.79539895
device,2834.9284288750005,-0.0569911,1.6848125,-0.115728214
device,2834.9377998750006,-0.057616338,1.68478,-0.11568141
device,2834.9474582500006,-0.05830419,1.6847413,-0.11564273
Gesamt_gross,2834.9543955833337,-0.039898396,1.5682123,-0.7953864
device,2834.9569778750006,-0.05902803,1.6846967,-0.11560792
device,2834.9666332500005,-0.059785962,1.6846442,-0.115581214
device,2834.976410083334,-0.06060011,1.684582,-0.11556041
Gesamt_gross,2834.978740208334,-0.039899588,1.5682178,-0.795373
device,2834.986323208334,-0.06146252,1.6845098,-0.115542755
device,2834.996412708334,-0.062385082,1.6844234,-0.11552593
device,2835.005859541667,-0.063290834,1.6843299,-0.11550903
Gesamt_gross,2835.0091070416674,-0.039900303,1.5682232,-0.79536
device,2835.0161494166673,-0.064311266,1.6842175,-0.1154906
device,2835.025985916667,-0.06533919,1.6841,-0.11546812
device,2835.0359836250004,-0.066419244,1.6839795,-0.11544369
Gesamt_gross,2835.0382669166675,-0.039795995,1.5682179,-0.7953472
device,2835.046313083334,-0.06759237,1.6838514,-0.115415916
device,2835.0563141250004,-0.06877172,1.6837143,-0.11539188
device,2835.0664738750006,-0.07001347,1.6835325,-0.1153787
Gesamt_gross,2835.068881333334,-0.03979695,1.5682234,-0.7953338
device,2835.076505208334,-0.07129867,1.6833465,-0.115364194
device,2835.0866250833337,-0.072648354,1.683152,-0.115351275
device,2835.0972076250005,-0.07412541,1.6829323,-0.11534161
device,2835.0985371666675,-0.07431776,1.6829023,-0.11534039
Gesamt_gross,2835.1012293750005,-0.039797664,1.5682287,-0.7953213
device,2835.1062251250005,-0.07544565,1.6827227,-0.115334064
device,2835.116309041667,-0.07695765,1.6824694,-0.11532796
device,2835.1267176250008,-0.078590155,1.6821854,-0.11531927
device,2835.136600333334,-0.08020592,1.681906,-0.11529827
Gesamt_gross,2835.1372424583337,-0.039806962,1.5682373,-0.7953076
device,2835.1461371250007,-0.081837535,1.681616,-0.11528419
device,2835.156052666667,-0.083587885,1.6812994,-0.115276046
Gesamt_gross,2835.158790458334,-0.03991151,1.5682383,-0.7953071
device,2835.1661051666674,-0.08541322,1.6809657,-0.11527329
device,2835.176198708334,-0.08731438,1.6806215,-0.11527788
device,2835.185893250001,-0.08923197,1.6802824,-0.11528939
Gesamt_gross,2835.188357833334,-0.039921165,1.5682472,-0.79529124
device,2835.1959326666674,-0.09126413,1.6799341,-0.11530998
device,2835.2058920000004,-0.09337376,1.6795939,-0.11533955
device,2835.2158897500008,-0.09555553,1.6792761,-0.1153686
Gesamt_gross,2835.2183128750007,-0.040057063,1.5682501,-0.7952973
device,2835.2260147916672,-0.09784431,1.6789778,-0.1154213
device,2835.2359820000006,-0.10018337,1.6787136,-0.11549717
device,2835.2461459166675,-0.10261554,1.6784785,-0.11560091
Gesamt_gross,2835.248890083334,-0.04019797,1.5682881,-0.7955621
device,2835.256422333334,-0.105199575,1.6782659,-0.11573728
device,2835.2665418750007,-0.1078145,1.6780782,-0.11590142
device,2835.276324208334,-0.110462666,1.6779085,-0.11609306
Gesamt_gross,2835.278536666667,-0.04035735,1.5683094,-0.7959155
device,2835.2860850416673,-0.11313689,1.6777499,-0.11631131
device,2835.296023416667,-0.115946956,1.6775892,-0.116565496
device,2835.3060118333337,-0.118843555,1.677419,-0.11684646
device,2835.3166120000005,-0.12196202,1.6771978,-0.117158145
Gesamt_gross,2835.3172974166673,-0.040356398,1.5683664,-0.7962182
device,2835.3265597916675,-0.12500668,1.6769831,-0.11747337
device,2835.336766000001,-0.12826407,1.6767554,-0.11782417
Gesamt_gross,2835.3391111666674,-0.040641546,1.5683768,-0.7965458
device,2835.346163500001,-0.13126546,1.6765503,-0.11816228
device,2835.3561296250004,-0.13455224,1.6763308,-0.118548274
device,2835.3663981250006,-0.13796014,1.6761212,-0.11896674
Gesamt_gross,2835.368749791667,-0.040735602,1.5684332,-0.79684144
device,2835.3764032916674,-0.14130819,1.6759503,-0.119399615
device,2835.3866036666673,-0.1447997,1.6758329,-0.11987782
device,2835.3967273333337,-0.14834571,1.675796,-0.12040152
Gesamt_gross,2835.398722333334,-0.04091406,1.5684849,-0.7971341
device,2835.4064770000005,-0.15173924,1.6758645,-0.1209538
device,2835.416540458334,-0.15527487,1.6760135,-0.12156789
device,2835.4266484166674,-0.15885042,1.6762207,-0.12222797
Gesamt_gross,2835.429041125001,-0.04099381,1.5685418,-0.79740334
device,2835.436517458334,-0.16233385,1.6764448,-0.12290507
device,2835.4466160000006,-0.16593254,1.6766751,-0.123635106
device,2835.4567997500008,-0.16955875,1.6768873,-0.12439997
