device,time,x,y,z
device,1680.8666808750004,0.1827927,1.5435789,-1.6023734
device,1680.8675808333337,0.18278965,1.5435803,-1.602362
device,1680.879207791667,0.18274964,1.5435967,-1.6022247
device,1680.8909932500003,0.182698,1.5436234,-1.6020895
Gesamt_gross,1680.8915753750005,0.7139545,1.4395113,-1.2754192
device,1680.9001457500003,0.18266375,1.543637,-1.6019747
device,1680.9101280416671,0.18263327,1.54365,-1.6018442
Gesamt_gross,1680.910746541667,0.7139759,1.439513,-1.2754183
device,1680.9187984583336,0.18260449,1.5436597,-1.6017295
device,1680.9298659583337,0.18256445,1.5436721,-1.6015818
device,1680.939640041667,0.18252374,1.5436821,-1.6014501
Gesamt_gross,1680.9405869583336,0.71399665,1.4395148,-1.2754173
device,1680.949546416667,0.18247928,1.5436947,-1.601313
device,1680.9607201250003,0.18242508,1.5437086,-1.6011549
device,1680.9700758750005,0.18237703,1.5437205,-1.6010174
Gesamt_gross,1680.970640166667,0.7140151,1.4395165,-1.2754178
device,1680.980051291667,0.18232206,1.543732,-1.6008685
device,1680.9888077500004,0.18227023,1.5437428,-1.6007354
device,1680.9987478333337,0.18220659,1.543755,-1.6005859
Gesamt_gross,1681.0008851250004,0.71403563,1.4395182,-1.2754166
device,1681.009696166667,0.18213443,1.5437658,-1.6004196
device,1681.0200655833337,0.18207969,1.5437609,-1.6002617
device,1681.0297513750004,0.18202277,1.5437564,-1.6001159
Gesamt_gross,1681.0303193333336,0.7142023,1.4395221,-1.2755202
device,1681.0397762500004,0.18195906,1.5437503,-1.5999677
device,1681.0495982083337,0.18189295,1.5437446,-1.599826
device,1681.0590965833337,0.1818262,1.5437409,-1.5996927
Gesamt_gross,1681.066038541667,0.7142013,1.4395152,-1.2755226
device,1681.0690893333337,0.18175319,1.5437409,-1.5995519
device,1681.0791441250003,0.18167585,1.5437456,-1.5994077
device,1681.0895306250004,0.1815915,1.5437589,-1.5992522
Gesamt_gross,1681.0903282083336,0.71438366,1.4395075,-1.2756753
device,1681.0993567083337,0.18151492,1.5437729,-1.5990987
device,1681.1098232083336,0.18143336,1.5437931,-1.598921
device,1681.1186456250005,0.18135919,1.543815,-1.5987569
Gesamt_gross,1681.120347291667,0.71438116,1.4395009,-1.2756784
device,1681.130497166667,0.18125072,1.5438471,-1.598523
device,1681.1394292083337,0.18116163,1.5438683,-1.5983416
device,1681.149568291667,0.18105538,1.5438864,-1.598134
Gesamt_gross,1681.1503329166671,0.7146297,1.4394525,-1.2758967
device,1681.1589202500004,0.1809533,1.5439,-1.5979428
device,1681.1704355000004,0.18082966,1.5439131,-1.5977128
device,1681.1798757500003,0.18073545,1.5439286,-1.5975275
Gesamt_gross,1681.1805461250003,0.71462923,1.4394462,-1.2758985
device,1681.1890498333337,0.18065509,1.5439527,-1.5973576
device,1681.202583541667,0.18055215,1.544003,-1.5971226
device,1681.2096535833336,0.18050422,1.5440334,-1.5970063
Gesamt_gross,1681.2102034583338,0.7148766,1.4394115,-1.276126
device,1681.220416666667,0.18043615,1.5440848,-1.5968425
device,1681.2296946250003,0.18038085,1.5441285,-1.5967103
device,1681.2396638750004,0.18032306,1.5441726,-1.5965793
device,1681.2508138750004,0.18026273,1.5442218,-1.5964407
Gesamt_gross,1681.251451166667,0.7150886,1.4393806,-1.2763064
device,1681.2596126250003,0.18021776,1.5442617,-1.5963329
device,1681.2704537500003,0.1801677,1.5443171,-1.5961998
Gesamt_gross,1681.2710186250004,0.7152707,1.4393487,-1.2764678
device,1681.2789776250004,0.18013175,1.5443641,-1.5960943
device,1681.2905744166671,0.18009695,1.5444355,-1.5959554
device,1681.299530291667,0.18009102,1.5444924,-1.5958757
Gesamt_gross,1681.3009095000004,0.7152796,1.4393494,-1.276465
device,1681.3124089583337,0.18009289,1.5445886,-1.5957555
device,1681.3185155000003,0.18009827,1.5446392,-1.5956985
device,1681.3292983750005,0.18011583,1.5447356,-1.5955997
Gesamt_gross,1681.330832041667,0.7154726,1.4393182,-1.2766445
device,1681.3397523750004,0.18013947,1.5448366,-1.5955057
device,1681.3492218333338,0.18016641,1.5449355,-1.5954233
device,1681.359833541667,0.18020427,1.5450544,-1.5953292
Gesamt_gross,1681.360298916667,0.71566135,1.4392644,-1.2768306
device,1681.369212916667,0.18024245,1.5451766,-1.5952363
device,1681.378574916667,0.18029001,1.5453037,-1.5951478
device,1681.3879490833338,0.18034951,1.5454357,-1.5950619
Gesamt_gross,1681.3903593750003,0.7158206,1.4392043,-1.2769942
device,1681.397861166667,0.18042396,1.5455751,-1.5949717
device,1681.4088808333338,0.18052037,1.5457275,-1.594876
device,1681.4192525000003,0.18062732,1.5458668,-1.5947863
device,1681.428864916667,0.18074065,1.5459948,-1.5947078
Gesamt_gross,1681.4298170833338,0.7158277,1.4391962,-1.2769988
device,1681.438610041667,0.1808727,1.5461259,-1.594632
device,1681.4489402500003,0.18103059,1.5462621,-1.5945534
Gesamt_gross,1681.4502947916671,0.7159794,1.4391228,-1.277176
device,1681.458845041667,0.18119743,1.5463774,-1.5944679
device,1681.4688280833336,0.18138158,1.5464853,-1.594394
device,1681.4800307500004,0.18160558,1.5465946,-1.5943307
Gesamt_gross,1681.4809825833338,0.71611387,1.4390534,-1.2773507
device,1681.490347166667,0.18183474,1.5466905,-1.5942963
device,1681.4989493333337,0.18204263,1.5467644,-1.5942782
device,1681.5090928750003,0.18230155,1.5468421,-1.5942669
Gesamt_gross,1681.5107923333337,0.71612114,1.4390458,-1.2773545
device,1681.5188672500003,0.18256846,1.5469102,-1.5942689
device,1681.529932166667,0.18287782,1.546978,-1.5942856
device,1681.5394350000004,0.18318911,1.5470384,-1.5943155
Gesamt_gross,1681.540464166667,0.716269,1.4389911,-1.2775924
device,1681.5501757500003,0.183544,1.5470997,-1.5943599
device,1681.5602151666671,0.18387364,1.5471518,-1.5943928
device,1681.5701663750003,0.18421309,1.5471959,-1.5944426
Gesamt_gross,1681.5711372083338,0.71627647,1.4389837,-1.2775956
device,1681.5795705000003,0.1845413,1.5472331,-1.5945042
device,1681.590666666667,0.18495734,1.5472766,-1.5945996
device,1681.599240291667,0.18528879,1.5473094,-1.5946889
Gesamt_gross,1681.6051917500004,0.7163509,1.4390035,-1.2777957
device,1681.6094645833336,0.18569529,1.5473487,-1.5948172
device,1681.618448291667,0.18606944,1.5473869,-1.5949528
device,1681.628701166667,0.18651667,1.5474454,-1.5951389
Gesamt_gross,1681.630280916667,0.7163444,1.4390004,-1.2777984
device,1681.6401982500004,0.18704659,1.5475256,-1.5953872
device,1681.6499933750003,0.18752313,1.547604,-1.595632
device,1681.658813291667,0.1879684,1.5476767,-1.5958797
Gesamt_gross,1681.660364041667,0.7164267,1.4390872,-1.278028
device,1681.6700518750004,0.18856476,1.5477693,-1.5962412
device,1681.679505916667,0.18909141,1.547847,-1.5965856
device,1681.690949916667,0.18977308,1.5479397,-1.5970585
Gesamt_gross,1681.6923112083336,0.71642375,1.4390839,-1.2780286
device,1681.7001369166671,0.19034946,1.5480117,-1.5974826
device,1681.7094295000004,0.1909649,1.5480831,-1.5979542
device,1681.7188353750005,0.19160919,1.5481447,-1.5984776
Gesamt_gross,1681.720232666667,0.71653223,1.4391783,-1.2783227
device,1681.7289413750004,0.1923349,1.5482084,-1.5990885
device,1681.7401141666671,0.19317721,1.548277,-1.5998248
device,1681.749447166667,0.19390868,1.5483317,-1.6004864
Gesamt_gross,1681.750392791667,0.7165266,1.4391755,-1.2783252
device,1681.760168291667,0.19478768,1.5483932,-1.6013029
device,1681.7687682916671,0.19552177,1.5484394,-1.6020027
device,1681.7834267916671,0.19682257,1.548507,-1.6032776
device,1681.789395291667,0.19737303,1.5485318,-1.6038277
Gesamt_gross,1681.790772041667,0.7166424,1.4392357,-1.2787036
device,1681.8000956250003,0.19840153,1.5485734,-1.6048717
device,1681.8088122500003,0.19926843,1.5486047,-1.605762
Gesamt_gross,1681.809900291667,0.7167332,1.4392476,-1.2790115
device,1681.818843416667,0.20032398,1.5486618,-1.6068332
device,1681.8303363750003,0.20157357,1.5487171,-1.6081266
device,1681.8327958333336,0.20184866,1.5487285,-1.6084143
device,1681.837010041667,0.2023229,1.5487468,-1.6089132
Gesamt_gross,1681.8405140416671,0.71671224,1.439248,-1.2790252
device,1681.847110541667,0.2034765,1.5487912,-1.6101356
device,1681.8570033333338,0.20465378,1.5488387,-1.6113951
device,1681.8670062500003,0.20587435,1.548891,-1.6127099
Gesamt_gross,1681.8701025000003,0.71711266,1.4392346,-1.2792186
device,1681.8770989166671,0.20714316,1.5489422,-1.6140865
device,1681.887121291667,0.20843874,1.5489893,-1.6155007
device,1681.8970892083337,0.20976083,1.5490323,-1.6169645
Gesamt_gross,1681.8999645000004,0.7181055,1.4391713,-1.2791492
device,1681.907186166667,0.21110523,1.549082,-1.6185094
device,1681.9171860000004,0.21247135,1.5491172,-1.6200861
device,1681.9272191250004,0.21388946,1.5491403,-1.6217251
Gesamt_gross,1681.9300543333336,0.7190941,1.4390997,-1.2791151
device,1681.9372107500003,0.21534035,1.5491523,-1.6234049
device,1681.947159166667,0.21682836,1.5491546,-1.6251293
device,1681.9573827083336,0.21837024,1.5491474,-1.6269184
device,1681.967263291667,0.21995485,1.5491272,-1.6287624
Gesamt_gross,1681.970351041667,0.7198811,1.4390187,-1.2787126
device,1681.9772630000004,0.22156666,1.5490966,-1.6306386
device,1681.9872118333337,0.2232198,1.5490543,-1.6325651
Gesamt_gross,1681.9899747500003,0.720948,1.4389474,-1.2789611
device,1681.997149291667,0.22491652,1.5489947,-1.6345261
device,1682.0072309166671,0.2266658,1.5489277,-1.6365578
device,1682.017205666667,0.22844642,1.5488534,-1.6386352
