device,time,x,y,z
device,1182.9946063750003,-0.25588217,1.7044955,0.10257733
device,1182.9955993333335,-0.255862,1.7045014,0.102600574
Gesamt_gross,1182.9988117500002,-0.1349693,1.6096331,0.7705947
device,1183.0068698750003,-0.25564528,1.7045642,0.10286158
device,1183.0275708750003,-0.25520936,1.7047126,0.10342741
device,1183.039333916667,-0.25494412,1.704817,0.10379797
Gesamt_gross,1183.0404996250002,-0.13498954,1.6096356,0.77055776
device,1183.0481730000004,-0.25473252,1.7049054,0.104102015
device,1183.058943666667,-0.25443664,1.7050133,0.10450649
Gesamt_gross,1183.0649641666669,-0.13500923,1.6096379,0.7705239
device,1183.0679462916669,-0.2541566,1.7051085,0.104883045
device,1183.0772916250003,-0.25385892,1.7052203,0.105300665
device,1183.0875265416669,-0.25353312,1.7053602,0.10578883
Gesamt_gross,1183.0889336250002,-0.1349854,1.6096412,0.7704345
device,1183.097968541667,-0.2532038,1.7055197,0.106318116
device,1183.108959916667,-0.25285232,1.7057121,0.10692525
device,1183.1176714583337,-0.25257102,1.705889,0.107446015
Gesamt_gross,1183.1185191666668,-0.13500507,1.6096435,0.77040064
device,1183.1276342083336,-0.25221446,1.706097,0.108079255
device,1183.1377720833336,-0.2518586,1.7063285,0.10875887
device,1183.1483788333335,-0.25150692,1.7065767,0.10948327
Gesamt_gross,1183.1521364583336,-0.13498357,1.6096408,0.77030265
device,1183.157197166667,-0.2512024,1.7068052,0.11016792
device,1183.1668389166668,-0.25089738,1.7070458,0.11092198
device,1183.1767261666669,-0.25060323,1.7072914,0.1117391
Gesamt_gross,1183.1797474583336,-0.1349609,1.6096413,0.7702099
device,1183.1876121250002,-0.2503079,1.7075477,0.11267626
device,1183.1974613333336,-0.25005698,1.7077545,0.11357701
device,1183.2077902500002,-0.24979217,1.707924,0.11457053
Gesamt_gross,1183.214431416667,-0.13496378,1.6096466,0.7701889
device,1183.2175068333336,-0.24957061,1.7080175,0.11554623
device,1183.2277773750002,-0.24937442,1.7080317,0.116594285
device,1183.2385345000002,-0.24920589,1.7079577,0.11774325
Gesamt_gross,1183.2395235416668,-0.13494448,1.6096332,0.7703825
device,1183.248670541667,-0.24909052,1.7078245,0.11886084
device,1183.2578948333337,-0.2490266,1.7076769,0.11990744
device,1183.2683149583336,-0.24901456,1.7075174,0.12111813
Gesamt_gross,1183.268987916667,-0.13513419,1.6096022,0.76962984
device,1183.2782772916669,-0.24908033,1.7073754,0.12228593
device,1183.288184166667,-0.24921785,1.7072458,0.12348038
device,1183.298985416667,-0.24945596,1.7070918,0.12481165
Gesamt_gross,1183.2998485000003,-0.13528416,1.609586,0.7688589
device,1183.3087554583335,-0.24975331,1.7069222,0.12603402
device,1183.3182731250004,-0.25011924,1.7067254,0.12723655
device,1183.3291111250003,-0.25061917,1.7064762,0.12859714
Gesamt_gross,1183.3313589583336,-0.13513824,1.6095928,0.7689489
device,1183.3385285416668,-0.25112915,1.7062426,0.1297853
device,1183.3481977083336,-0.25172707,1.705989,0.13100797
device,1183.358431541667,-0.25243044,1.7057226,0.13228011
Gesamt_gross,1183.3591107500004,-0.13492832,1.6096122,0.76893795
device,1183.3685623750002,-0.25321254,1.7054472,0.13352793
device,1183.3781571666668,-0.254039,1.7051864,0.13470548
device,1183.3882260000003,-0.25499892,1.7049296,0.13593984
Gesamt_gross,1183.3951419583336,-0.13479687,1.6096308,0.7689915
device,1183.3982572083337,-0.2560342,1.7047244,0.13715425
device,1183.408156416667,-0.25714216,1.7045857,0.13835663
device,1183.4185423750002,-0.25838763,1.7045085,0.1396206
Gesamt_gross,1183.4198147083337,-0.13464357,1.6096838,0.7689843
device,1183.4287717083337,-0.25969857,1.7044832,0.14087218
device,1183.4383497083336,-0.2610189,1.7044747,0.14206031
