device,time,x,y,z
device,2342.124185541667,-0.088952124,1.5653002,-0.104599655
Gesamt_gross,2342.1253340833337,-0.019532815,1.4968053,-0.87115836
device,2342.1283645833337,-0.089008704,1.5654122,-0.10454812
device,2342.1389165000005,-0.089151934,1.5656797,-0.1044184
device,2342.1490645000003,-0.089295045,1.5659237,-0.10429186
Gesamt_gross,2342.1497545000007,-0.01953043,1.496774,-0.87121105
device,2342.1593185416673,-0.089439034,1.5661565,-0.10416629
device,2342.1713010000003,-0.089608245,1.5664095,-0.104018725
device,2342.1783760833337,-0.08970477,1.5665493,-0.10393551
Gesamt_gross,2342.1800750416674,-0.019540682,1.49678,-0.87123525
device,2342.1882875416673,-0.08984013,1.5667362,-0.10382554
device,2342.198443958334,-0.08997738,1.5669034,-0.103761226
device,2342.2085806666673,-0.090110324,1.5670625,-0.10368786
Gesamt_gross,2342.2098477083337,-0.01953514,1.4967561,-0.871287
device,2342.2187128750006,-0.09023805,1.5672135,-0.10360699
device,2342.229184791667,-0.090362296,1.5673554,-0.10352582
device,2342.2387291666673,-0.09046832,1.5674751,-0.103453755
device,2342.2489167916674,-0.0905741,1.5675917,-0.103378154
Gesamt_gross,2342.249559666667,-0.01955071,1.4967563,-0.8712628
device,2342.258659041667,-0.09066892,1.5676947,-0.10330626
device,2342.2690121250007,-0.09075937,1.5677986,-0.10323259
Gesamt_gross,2342.2696687916673,-0.01954329,1.4967251,-0.8712722
device,2342.2788745416674,-0.090829566,1.5678878,-0.103166975
device,2342.2885180000003,-0.090892136,1.567971,-0.10310078
device,2342.298737458334,-0.09094679,1.5680512,-0.10303202
Gesamt_gross,2342.299627166667,-0.019558325,1.4967253,-0.8712499
device,2342.308434458334,-0.09099063,1.5681224,-0.10296625
device,2342.3190837500006,-0.09102985,1.5681981,-0.10289479
device,2342.320117791667,-0.09103331,1.5682052,-0.1028879
device,2342.329076291667,-0.091058485,1.5682666,-0.10282842
Gesamt_gross,2342.329793583334,-0.01957333,1.4967258,-0.87122625
device,2342.3391888750007,-0.09108025,1.5683324,-0.102761775
