device,time,x,y,z
device,2754.716685125001,-0.14549243,1.689512,-0.12540877
device,2754.730945666667,-0.14529979,1.6895816,-0.12553018
Gesamt_gross,2754.731506583334,-0.039579153,1.5686547,-0.7923876
device,2754.7417086666674,-0.14515662,1.6896106,-0.12561971
Gesamt_gross,2754.7439771666673,-0.039578795,1.5686573,-0.7923867
device,2754.750590708334,-0.14504331,1.6896186,-0.12569216
device,2754.759489833334,-0.14492404,1.6896148,-0.1257699
device,2754.769900958334,-0.14478743,1.6895958,-0.1258652
Gesamt_gross,2754.7706791666674,-0.0395782,1.56866,-0.7923867
device,2754.780108291667,-0.14465654,1.6895676,-0.1259621
device,2754.7902642916674,-0.1445235,1.6895349,-0.12606704
device,2754.8003870000007,-0.14439285,1.6895008,-0.12617634
Gesamt_gross,2754.801449958334,-0.0395782,1.5686628,-0.7923847
device,2754.810215083334,-0.14426649,1.6894662,-0.1262878
device,2754.821054083334,-0.14412916,1.6894264,-0.12641525
device,2754.830487916667,-0.14401174,1.6893907,-0.12652916
Gesamt_gross,2754.8314680000008,-0.039535403,1.5685763,-0.7923173
device,2754.840823708334,-0.1438886,1.6893475,-0.12665328
device,2754.8506157500005,-0.14378107,1.6893046,-0.12676395
device,2754.8600140416675,-0.14366901,1.6892548,-0.1268842
Gesamt_gross,2754.8659667916672,-0.03953111,1.5685756,-0.79230917
device,2754.869938416667,-0.14356273,1.6892033,-0.1270001
device,2754.880237125001,-0.14345692,1.6891488,-0.12711835
device,2754.890326500001,-0.14335686,1.6890929,-0.12723324
Gesamt_gross,2754.891074458334,-0.03952706,1.568575,-0.79230034
device,2754.9004861250005,-0.14326018,1.6890366,-0.127346
device,2754.910234958334,-0.14317071,1.6889803,-0.12745142
device,2754.9204201250004,-0.14307946,1.688918,-0.12755682
Gesamt_gross,2754.9213747916674,-0.039522886,1.5685745,-0.7922913
device,2754.9304836250008,-0.14298826,1.6888542,-0.12765807
device,2754.9402080000004,-0.14289874,1.6887895,-0.12775181
device,2754.949489708334,-0.14281344,1.6887269,-0.12783763
Gesamt_gross,2754.950434125001,-0.03947401,1.5686532,-0.7922161
device,2754.959181791667,-0.14272249,1.6886561,-0.12792474
device,2754.969468916667,-0.14262503,1.6885853,-0.12801513
device,2754.979440833334,-0.14253056,1.6885223,-0.1281011
Gesamt_gross,2754.980938208334,-0.0394696,1.5686527,-0.7922095
device,2754.989949541667,-0.14242685,1.6884605,-0.12819383
device,2754.999899583334,-0.14232934,1.6884043,-0.12828253
device,2755.0101787916674,-0.1422298,1.6883509,-0.12837668
Gesamt_gross,2755.0109111666675,-0.039465666,1.5686523,-0.7921997
device,2755.0199199166673,-0.14213742,1.6883068,-0.12846947
device,2755.030132291667,-0.14204341,1.6882681,-0.12857175
device,2755.040194083334,-0.14196026,1.6882405,-0.12867686
