device,time,x,y,z
device,912.4169747916669,0.1610497,1.711494,-0.22722341
device,912.4181282500002,0.16104332,1.7114898,-0.2272289
Gesamt_gross,912.4187449166668,0.05651629,1.560305,-0.87294793
device,912.4304707500002,0.16097754,1.711441,-0.22728074
Gesamt_gross,912.4313081666669,0.05651492,1.5603063,-0.87295556
device,912.4401034583335,0.16092737,1.7113985,-0.22731893
device,912.4502829583336,0.16087534,1.7113495,-0.22735672
device,912.4601289583335,0.16083099,1.711301,-0.22738974
Gesamt_gross,912.4608400000002,0.056513608,1.5603075,-0.8729627
device,912.4698521666669,0.16079277,1.7112534,-0.2274189
device,912.4797583333335,0.16075768,1.7112046,-0.22744398
device,912.4902453333335,0.16072786,1.7111524,-0.22746575
Gesamt_gross,912.4911745416669,0.056512415,1.5603088,-0.87297034
device,912.4998943333335,0.1607039,1.7111062,-0.22748113
device,912.5100040833336,0.16068327,1.7110616,-0.22749388
device,912.5202781666669,0.16066635,1.7110192,-0.2275039
Gesamt_gross,912.5212250416669,0.056602895,1.560374,-0.87302816
device,912.5306972916669,0.16065401,1.710976,-0.22750866
device,912.5397245000001,0.16064918,1.7109396,-0.22750783
device,912.5502044583335,0.16064896,1.7109002,-0.22750168
Gesamt_gross,912.5508105416669,0.056601644,1.5603755,-0.87303567
device,912.5599299583336,0.16064984,1.710866,-0.22747242
device,912.5702067916669,0.16065565,1.7108334,-0.22743668
device,912.5801814583335,0.16066483,1.7108063,-0.2273971
device,912.5899087916669,0.16067916,1.710781,-0.22735512
Gesamt_gross,912.5902305416669,0.05660063,1.5603769,-0.8730202
device,912.6001075833335,0.16069949,1.7107584,-0.22730672
device,912.6097772500002,0.16072357,1.7107406,-0.22725868
Gesamt_gross,912.6106919583335,0.056599736,1.5603783,-0.87300515
device,912.6195851666669,0.16075349,1.7107258,-0.22720647
device,912.6296221250002,0.16078484,1.7107154,-0.22715104
device,912.6393263750002,0.16081579,1.710708,-0.22709708
Gesamt_gross,912.6406477083335,0.05666977,1.560437,-0.87304616
device,912.6504705833336,0.16084737,1.710703,-0.22703111
device,912.6513716250003,0.16084987,1.7107028,-0.22702503
device,912.6597140000002,0.16087002,1.7106996,-0.22697282
device,912.6700977500002,0.1608924,1.7106931,-0.22690417
Gesamt_gross,912.6712620833335,0.0566687,1.5604384,-0.8730316
device,912.6800248333335,0.1609132,1.7106844,-0.22683515
device,912.6898907916668,0.16093326,1.7106742,-0.22676373
device,912.7007130000002,0.16095555,1.7106603,-0.22668064
Gesamt_gross,912.7010564166669,0.056667328,1.5604397,-0.87301826
device,912.7102002500002,0.16097404,1.7106482,-0.22660677
device,912.7200092083335,0.16099429,1.7106364,-0.2265271
device,912.7303020000002,0.16101515,1.7106277,-0.22644007
Gesamt_gross,912.7307779166669,0.056666374,1.5604411,-0.8730018
device,912.7400031250002,0.16103663,1.7106199,-0.22635727
device,912.7500296666668,0.1610654,1.7106119,-0.2262708
device,912.7600939166668,0.16110197,1.7106034,-0.2261789
Gesamt_gross,912.7668228333335,0.056766808,1.5604486,-0.87306786
device,912.7699642500002,0.16114594,1.7105948,-0.22608976
device,912.7794250833335,0.16119552,1.7105871,-0.22600341
device,912.7894195416669,0.16125305,1.710582,-0.2259125
Gesamt_gross,912.7906700416669,0.056769013,1.5604486,-0.8730545
device,912.8001397083335,0.16132367,1.7105768,-0.22581339
device,912.8100710000002,0.16139579,1.710574,-0.22572267
device,912.8200986250002,0.16147512,1.7105728,-0.22562957
Gesamt_gross,912.8205348750002,0.05677092,1.5604485,-0.873042
device,912.8299951250002,0.16155966,1.7105733,-0.22553723
device,912.8397150416669,0.16164619,1.710583,-0.2254504
device,912.8502382916669,0.16174656,1.7105956,-0.22535527
Gesamt_gross,912.8508224166669,0.05677265,1.5604482,-0.87303054
device,912.8602996666668,0.16185099,1.7106096,-0.22526324
device,912.8700584166669,0.16195732,1.7106243,-0.22517312
device,912.8802389166668,0.1620734,1.7106409,-0.22507907
Gesamt_gross,912.8807116666669,0.05685544,1.5604428,-0.87309444
device,912.8896958750003,0.16218686,1.710659,-0.22499263
device,912.8992887083335,0.16230692,1.7106808,-0.22490649
device,912.9084087500001,0.16242659,1.7107065,-0.22482395
Gesamt_gross,912.9107865833336,0.056857407,1.5604428,-0.87308204
device,912.9184340833335,0.16256398,1.7107389,-0.2247343
device,912.9293048333335,0.16272296,1.7107784,-0.22463779
device,912.9388695000002,0.16287005,1.7108179,-0.22455311
Gesamt_gross,912.9469833750002,0.056859612,1.5604444,-0.8730711
