file,radius_object,radius_device,angle,centre_diff,centre_diff_x,centre_diff_y,centre_diff_z,x_normal_device,y_normal_device,z_normal_device,x_normal_object,y_normal_object,z_normal_object
C12All.csv,0.027334801521084383,0.6641898024612098,179.09218577874194,0.11155372059924468,-0.013138336795145554,0.11048926427176764,-0.007983681260869568,0.005274278260305084,0.9999856665586283,0.0009212307681504031,0.0017734012552878611,-0.9999103903366485,0.013268999389523025
C8All.csv,0.031461854594072795,0.6771427333528252,177.6397092737875,0.11052541571618381,-0.01401407701499606,0.1094480359711072,0.0063718589689536476,0.007454685384817621,0.9999704384186324,0.001884132336458936,0.03249386666794059,-0.9994387372695066,0.008146107911165587
C4All.csv,0.028043377841631155,0.6844847279950179,1.5779260632376833,0.12879126126136045,0.004310488738995172,0.12859551238967293,0.00563940221658954,0.00436636251962416,0.9999853322180271,0.0032047195117466476,0.004199024395587125,0.9996951053182794,-0.02433237754104011
C10All.csv,0.029119222147035915,0.6709246976949856,2.081423313609851,0.11228878887562196,-0.0002383819484083824,0.11221432120311214,-0.004081837591753623,0.008562879409828455,0.9999627835350254,0.0010529202707255996,-0.021964627623824572,0.9995851212213334,-0.018631708624786587
C6All.csv,0.029715390986624225,0.6740794898287302,177.95596000178998,0.11367915341454345,-0.002450813755900935,0.11364683296552314,0.0011579248195270342,0.003603361246177032,0.99997841091345,0.005494860757281841,0.025753944004277916,-0.9995592317682739,0.014767415313545395
C2All.csv,0.027073922834007724,0.7360844839368317,4.157754118798551,0.14772573513535966,0.0808753145037196,0.12338368130194088,0.007651373313854237,0.011174147092251374,0.9999258971813686,0.004831002255781291,-0.061350828366222146,0.9981074581697886,0.004192589250359377
C14All.csv,0.029438823484255146,0.6509079154610338,177.45752629638778,0.10889115716658677,-0.012900839080528588,0.10810306300341543,-0.0021401470454622817,0.006027244900443513,0.9999746515378035,0.0037905937212306855,0.024820471842296236,-0.999297040853596,0.028095699293173966
C9All.csv,0.03053229640436531,0.6878882913536867,0.6758904166579665,0.11267894912547127,-0.0077419104737390665,0.1124122030626058,0.00032403834438554657,0.003473181004340734,0.9999850879245562,0.004214373290054597,-0.0028625210047499077,0.9999794504782259,-0.005736252676032788
C5All.csv,0.019691512679636484,0.6813121826413353,1.3351916160102417,0.11432655720616354,4.486890267875465e-05,0.11357579065798395,-0.013080498683519681,0.005940209033589095,0.9999756833108547,0.0036533140607188964,0.005046761379789174,0.9997945400110595,-0.019631809994225032
C13All.csv,0.02728195178301,0.6608485412676947,177.75035804689466,0.1119617893555262,-0.0013953146940698241,0.11169456097680364,-0.0076039740132924916,-0.004248166866258602,-0.9999873880599564,-0.002678954890138506,-0.025992861583627326,0.9994121901072487,-0.022352749533964447
C7All.csv,0.03135416517594473,0.6714474903142659,178.9085011975682,0.10858822291377464,-0.006841199118013404,0.10833807896661596,0.0027314457751509424,0.004180837944194424,0.999987913139901,0.0025873090634775556,0.0053536398816901995,-0.9998889933774414,0.013904656150532192
C11All.csv,0.027954479539551932,0.6725933565736196,1.43095706574495,0.11493098047410777,-0.016188357157043323,0.1137763146983779,-0.0014204150630792167,0.004833482504842742,0.9999864143484762,0.0019515545990842012,-0.019039819143220563,0.9998042533346432,-0.005379619033885877
C15All.csv,0.027529590754341828,0.6575090983006447,178.8108028348774,0.10714890750472426,-0.010889195500003626,0.10640444582891995,-0.006356705802465279,0.003616708412515183,0.9999861160073064,0.003832389969786023,0.0030171667869054843,-0.9998700890775705,0.015833561588944427
C3All.csv,0.028747078485953866,0.6622173085365366,2.9320555383956455,0.13787081202269105,0.0474561298397322,0.12904023278907828,0.010241819670897101,0.004860234574211306,0.9999716417364553,0.00575272481367245,-0.0013017586393906937,0.9989846184341078,-0.04503373798058732
C1All.csv,0.02880134238881218,0.7196088802950714,4.491973857576318,0.12106957651518985,0.002831148799523342,0.11937663953237787,0.019976107929200904,0.008394848733377171,0.9999520140993159,0.005049357727953066,-0.05872373528095043,0.9976477249098576,-0.03536297352935468
F1All.csv,0.023733926444180892,0.6432032584067428,1.5819082153628248,0.09043103207052951,0.014715116712446963,0.08899941953871293,0.006351395378368707,-0.0009456971969744356,0.9999663743506093,-0.008145908476608931,-0.018976606277557817,0.9997384969959597,0.012760330655825934
F15All.csv,0.03328418736320413,0.6679354419992534,2.999828341231725,0.09292665463356922,0.005137834645545042,0.08920357730989759,-0.02552817250918704,-0.0003646968291590039,0.9999675637143978,0.008046024814491775,-0.03138964252171276,0.9989250810903516,-0.03410824989637411
F3All.csv,0.037512874455569965,0.6453511623133161,1.6976159997573514,0.09032121157055506,-0.011424709875085703,0.08575346496760816,-0.025956511897639256,0.008815126329384151,0.9999203239500466,-0.009035446830719267,0.030299434527997608,0.9991077719825707,-0.029421152786861058
F13All.csv,0.06184104914547256,0.6186421469406752,176.84050716449124,0.09759782482622782,0.039949277008824474,0.08573128262208551,0.024073592529063048,-0.016410627643969767,0.9998617349459237,0.0026837084898526055,-0.03518242853418804,-0.9991361340428712,-0.022117467583379073
F7All.csv,0.07582443978197116,0.6674265480374312,1.4532368948946457,0.09305370427815585,-0.029453991460394235,0.08780881348765646,-0.00900369595374384,0.009475484173040283,0.9999383148557005,-0.005794970511423118,-0.013513673078204072,0.9998965880663755,0.004918720682955308
F9All.csv,0.07220477589623141,0.6807812840323999,0.9253646564796102,0.08865210871218404,-0.006014059057973031,0.08664952280636884,-0.017745074533308536,0.0074474722113630175,0.9999431034857086,-0.0076370772570864545,-0.004495844010848396,0.9999846622193501,0.003234611674038569
F5All.csv,0.07282013547934156,0.6608586089804737,0.50592459657771,0.08855967345725223,-0.0056225207606665495,0.08837976494667643,0.0004692239563823808,0.007727889912399736,0.9999494828814265,-0.006427394703099299,0.002533073637261481,0.9999965377926683,0.0007126995326484454
F11All.csv,0.0337505445879043,0.6647084576265754,2.8223700916355297,0.09706593049466433,0.014640896341986787,0.0959538018686612,-0.0005540072634135917,-0.006421290112588855,0.9999010660436684,0.012514997324224623,0.009084851912690862,0.999372613283845,-0.03423222581051856
F14All.csv,0.05756649956394174,0.6668213353006837,2.2446492087796615,0.1033141159933107,0.04718330328208439,0.08929530551667964,0.021769034603145387,-0.0035241948818466318,0.9999913935473328,0.002189265104452246,0.033061334594443194,0.9993223979279322,0.016176932787188528
F2All.csv,0.02459365144802672,0.6346245737347742,4.9159375132468455,0.08836120972982241,-0.014008812600154463,0.08698858287302058,0.006666558647086651,0.0010563034671352918,0.9999560602069335,-0.009314605649901544,0.027729762609249108,0.9970080844593681,0.07215219877658618
F6All.csv,0.08694745662297333,0.742207026029118,1.7513161858991204,0.07743294467923845,-0.012437625131485774,0.07394170037733416,0.019333684286632402,0.0037843930458306154,0.9999925981562562,0.0006942636210042252,-0.026592667747480137,0.999642780631803,-0.0026722935448969583
F12All.csv,0.05660560838938789,0.6743551071549986,3.2024059877070905,0.11124615749400683,0.0558147581969988,0.09581500766636353,0.008938939002288038,-0.006660982957393362,0.9998966601336203,0.012739715839563182,0.03986892269929343,0.9990391151928909,-0.018202069041826138
F10All.csv,0.02603410142771919,0.6543563571227917,179.53858945408967,0.07811263623542583,0.007036499241634048,0.07557606364456015,0.01844804114435561,-0.007199647965082988,0.9999738550302096,-0.0006740364975540798,0.013592163787225523,-0.9998987038001903,-0.004223176799652513
F8All.csv,0.05485453510547875,0.6534858114518872,4.106318359411703,0.09047450926438524,0.010660863317565383,0.08485042653103925,-0.02953621400004125,0.00888298007685652,0.9999526791029367,-0.003966386241125309,0.0802778149628516,0.9967307588272595,-0.00912506616007264
F4All.csv,0.02991178941937302,0.67371203985718,2.2402767713872276,0.09570130648923433,-0.007825926117075388,0.09286737705262293,-0.021751901607041324,0.0066027448463474425,0.9999526275651,-0.007151670164801782,-0.0018093437364358252,0.9995168816984571,0.031027882219643352
K11All.csv,0.043891867832909846,0.6607812233348974,1.8460731281013747,0.045609323982820006,-0.029812040083478375,0.03447807688462112,0.001647699781232581,0.002482712253493134,0.9999917493252498,0.003215186043253258,0.0346674966077339,0.9993971651206106,0.0018630694674450377
K6All.csv,0.043971903078913285,0.6673760731679379,1.1020004310496736,0.05336479298083121,-0.04087411521895354,0.03428510314534505,0.0012804441681438794,0.005607657801247049,0.9999837061228015,0.0010684862612610256,0.015353094297058601,0.9997263792064066,0.01764792379729129
K4All.csv,0.039328531193501,0.6667865381896136,178.469103487155,0.03341667779932427,0.002443485547908575,0.033279966848453135,-0.0017741307975664977,0.005827629307369906,0.9999819319469597,0.0014746241156835362,0.01723537542256994,-0.9997395051066071,-0.014962077504108892
K8All.csv,0.03510972892487849,0.6776572393875535,2.718043083872427,0.04552408533799279,0.02037947666177861,0.03559587387729546,-0.01974976049891608,0.001885851801662397,0.9999981776100881,0.00029721958997670187,-0.025614690956199945,0.9989135459766112,0.038930903812406076
K13All.csv,0.04795626202830698,0.6607539016444371,2.794330791823018,0.052702327408213755,-0.025688152484369564,0.04114636997451737,-0.02060656143325401,0.005257521381505955,0.9999726510241382,0.00520150677009562,0.04494998005703507,0.9984277524742508,0.033489138270307625
K15All.csv,0.031714518170049,0.6747905169158592,178.46528840923546,0.04293105698529853,-0.008731045254141756,0.03633134440105179,-0.021139487142720403,0.005672612396694223,0.9999820947004171,0.0019057143445955884,-0.011954618471326981,-0.9995381205275631,-0.027939805107274274
K2All.csv,0.026744077016974604,0.7005664425730396,1.2302716380229177,0.03426882080704447,-0.0033256691513977588,0.0309159319894603,-0.014404761484447803,0.005447841765598498,0.9999823502408843,0.002370701755841496,0.02315235051942437,0.9996265831296558,0.014514233219653824
K7All.csv,0.04232023320809027,0.6617976355471851,178.55451985539256,0.04185411458179389,-0.018136984467502004,0.03687878824573132,-0.007922858030914859,0.004846084478254983,0.9999881065936604,0.0005496694060052796,-0.004237959251661391,-0.9996589691133901,-0.02576790974324044
K10All.csv,0.024454524594617482,0.6541756820317061,1.8710510902979678,0.039307015070923046,-0.016666601189144314,0.032355551055364584,-0.014845341171272564,0.004380688382810964,0.9999823881451861,0.004004118972090233,-0.019059137176440442,0.9994608907516652,0.02673344624207138
K12All.csv,0.03649731981787842,0.6524754379105432,2.2608735330860434,0.05068113279740012,-0.033099958687203085,0.03703873765992749,-0.01005494252058281,0.004333844376248508,0.9999877492326862,0.002391480183908388,0.016021486292645742,0.9990685536705235,0.040066657505510986
K5All.csv,0.024343368232376355,0.6805711148844611,0.47966821741260834,0.0386177594785608,0.003950512561996966,0.0383684885605966,-0.001893114686658981,0.006867252796009566,0.9999654619369239,0.004681428447521225,-0.0011157280511944142,0.9999970447160602,0.0021600254768707992
K9All.csv,0.04083194265975833,0.6643808829338603,1.244676159596305,0.044147266481713875,-0.022374252761549612,0.03620004256088172,-0.011744397377477456,0.005419959521970764,0.9999780958841161,0.0037989196829174335,0.01847750672558552,0.9996054286396368,0.02115582140625979
K1All.csv,0.03135526139685168,0.6746856009878897,178.55780884670227,0.053002957733020675,0.0011006509599476022,0.03951625022637484,-0.03530677079483868,0.00566747954193816,0.9999646363112615,0.006213356784212203,-0.014493875532511979,-0.999451395652641,-0.029779780053513512
K3All.csv,0.03486994031398548,0.6695365651892784,178.68185695813457,0.033813214645957816,0.0018316110797799157,0.031939126976830545,-0.01094855485915558,0.007134554660101918,0.9999631728551763,0.00476980746060228,0.014649155424905122,-0.9998186828666467,-0.012165674504158603
K14All.csv,0.025580791955841183,0.6700343396117902,1.2913337863770948,0.04060841414937158,0.002326023659880605,0.03845566283752544,-0.012837246955134995,0.0041584344832899175,0.9999860085481962,0.003269576500945907,-0.016280373080260358,0.9997859837853853,0.012764641736274725
M15All.csv,0.03508654106482793,0.6303038393682032,2.322436668589087,0.13510817415610554,-0.01312167084831295,0.13331542851452904,0.01757944816917112,0.005007354325165712,0.9999849860832101,0.0022257607295172624,0.0039000020432143727,0.9990789635760958,0.042731891179497675
M9All.csv,0.022145261841370643,0.6144651498346029,176.5373567869624,0.1338910512983878,-0.017495693973385157,0.13253294203419785,0.007465493013667945,0.006125891996711084,0.9999810952333846,0.0005316230667055813,0.04431146094108451,-0.9984467583643245,-0.03377225401182085
M5All.csv,0.029092349331751456,0.6326602344313121,1.7488360754755974,0.13487740090073314,-0.004109578014698634,0.134011395692043,0.014695933687550067,0.006371701022581057,0.9999751110278058,0.003029645359970575,-0.01415924121203082,0.9995717169851227,0.025610515256699787
M7All.csv,0.037810616690651104,0.6173698347144605,0.20927641046655215,0.1372960352402622,-0.006513962538228418,0.13514108519265267,0.023337880745647688,0.005710735309920782,0.999977984445511,0.003379071841917448,0.0030109451582372247,0.9999784186250894,0.005839220266436932
M3All.csv,0.0361425780272346,0.6377671755044376,1.5357387224821955,0.136224866177034,-0.008228809232027429,0.13497465729698277,0.016472484667947818,0.006779101170088358,0.9999589425847962,0.006013063447409614,-0.016565965322395567,0.9998371767585972,-0.007154632368921002
M13All.csv,0.02257786314798059,0.612718720554338,0.7065922496088277,0.13276050877907383,-0.0053865913725486825,0.13189222059354178,0.014169667306194622,0.0052521113536052625,0.9999706982126436,0.005569384386771004,-0.006982531407793993,0.9999502877105741,0.007118030814685237
M11All.csv,0.03145737540415587,0.6217957423568671,1.1081891107920412,0.13302108018189615,-0.01597651176050019,0.1318344370958302,0.0076837517106314035,0.0026669317309212636,0.9999793739558973,0.005842870691171414,-0.009598213169332693,0.9997376690172113,0.020795851797630056
M1All.csv,0.03308614859415407,0.6552942066243256,177.55274779817677,0.13676290249297648,-0.0155574355467257,0.13557606423118873,-0.009010466419306917,0.008181234365210144,0.9999403518745047,0.0072360277330778665,0.015908193335911473,-0.9994805350555905,0.02802836830387955
M8All.csv,0.03687713375491772,0.6210340932430831,179.22030621301326,0.1367504775922465,0.004916397017608376,0.13650447490339368,0.0065612874820063505,0.00520551937133059,0.9999745511581292,0.004878483798530455,-0.015228442006216812,-0.9998746847727136,0.004325425381319956
M4All.csv,0.03791315673445669,0.6307005570536696,177.8325722305962,0.13831287497686992,-0.00760613287378778,0.13626884053378396,0.022436604615041378,0.004451009514158407,0.9999809078608883,0.004286307037357563,0.02166109596357344,-0.9992644305397594,-0.031644822320674545
M14All.csv,0.027149932855482384,0.6314813034774821,178.90992201412192,0.13707235381176114,-0.008219444307418416,0.1360099709573952,0.014918401889692845,0.004751741224137653,0.9999839633642705,0.0030812285899236395,0.012639069478715365,-0.9998618518609947,-0.010794957888523384
M6All.csv,0.02816971345645978,0.6294678116968463,178.20753558816867,0.13245684956759612,0.006548713380834542,0.1321059042725239,0.00706833833140641,0.0015905353955292312,0.9999831163160681,0.005589032113039587,-0.03134661372098034,-0.9995003549575956,0.004053424215194706
M12All.csv,0.030335022031494543,0.6115636783768039,2.1270783874826376,0.13295946972147943,-0.010075329519137394,0.13162959681771702,0.01582269146836468,0.0057900407480680725,0.9999667435675152,0.0057434473198318325,-0.0313225787172529,0.9994885280154799,0.006448133679630229
M2All.csv,0.03168869789038114,0.6422382325701954,177.41903296909783,0.13301356535966583,-0.0005893565450099947,0.13165639378110283,0.018943473945085443,0.006668775578625712,0.9999645557007478,0.005139530570867457,0.013098814671809136,-0.9988739889765457,-0.045597973642232746
M10All.csv,0.03687618795045493,0.6174374906050913,1.7838879694974998,0.1311273846964683,0.007071816619967641,0.13092729681906423,0.0015567192045445877,0.0044813632176014286,0.9999684256489406,0.006562399629045859,0.0305035676686026,0.9994792678021817,-0.01052262291929043
R3All.csv,0.02736861038717488,0.6331164354412708,176.4581464009427,0.06464800958929254,-0.015194049163096801,0.06145262353078529,0.013117967642521156,0.005865803296473623,0.9999827754945938,-0.00020264702539195918,0.03335096346305691,-0.9983123967052224,-0.047540212670544105
R1All.csv,0.01417261078778529,0.6370228273617665,4.8382373805751895,0.06649850784685929,-0.014690883363909418,0.06442650208315293,0.007446832962831107,0.006291192199474345,0.9999797273899741,0.000982705338076909,-0.04363648338623026,0.9966637440145958,0.06897273870516894
R15All.csv,0.007239135207924186,0.6131868871646886,5.505783274484545,0.06748850157750527,-0.013399154674617025,0.06612806231851631,0.0014966205868701676,0.007872318558868326,0.9999689600628663,-0.00032482502599184794,-0.08253829788600243,0.9960775632469822,0.031889142008466036
R11All.csv,0.022095311625244335,0.6347330440760593,10.250861195690566,0.07057532178135448,-0.033125616428761384,0.06228011973442227,0.0021808866596702003,0.005495628556291632,0.999978689442644,0.0035240214730805934,-0.1386439157979919,0.9844404935019504,0.10795730343907489
R5All.csv,0.017138680568566062,0.6300094552871842,8.775576034031179,0.07051401096408255,-0.03224324692973107,0.06216883920973104,0.008224001519075097,0.008163646581639894,0.9999666211235386,0.00033393601698536446,-0.09803009114244962,0.989090084828595,0.10995865279442767
R9All.csv,0.023402407194890885,0.6233674157993847,10.748215426217445,0.06764555244651599,-0.033723647374535926,0.057996237182573074,0.008664458795275665,0.00638118054387633,0.9999787855139926,0.0013073090021892167,-0.1563760317147907,0.9833539686549247,0.09252842285343518
R13All.csv,0.009164367789020635,0.6277108590399005,7.037080152934035,0.06846135139355301,-0.017247745149850335,0.06602990047835844,0.0054336143307597284,0.005928595998971633,0.9999823198658118,0.0004601144095387902,-0.049460610712585465,0.9927273574402118,0.10975446131120252
R7All.csv,0.017428656143077734,0.6217941267035049,10.32132550240553,0.06652313191272784,-0.02556394855373792,0.06068456897265406,0.0094442947022646,0.007144090215659352,0.9999727753524716,0.0018467617240809854,-0.10362216672788108,0.9843219088855698,0.14273340972066478
R2All.csv,0.014745008619946388,0.6282564709797281,4.855985319193489,0.07249973973875884,-0.023373065535816667,0.06739484084370995,0.01295559714166783,0.009518950287996101,0.9999518449362075,-0.002386921466961186,0.015300994504590354,0.9965088588660433,0.0820729783099641
R14All.csv,0.009825212426932097,0.6272278602396697,6.3175252432947815,0.07315123491253951,-0.026962103744769872,0.06787094540281391,-0.004205104162093853,0.007799950171786786,0.999969095614694,0.0009841711484328995,-0.10131720511241293,0.9947330788476436,0.015521784513950747
R4All.csv,0.02185925646778383,0.6245886330366304,169.56234394609587,0.0634907870178044,-0.025813297375918892,0.05737871164427544,0.00851100257112336,0.00385240129085394,0.9999925359141522,-0.00029516144374736985,0.16318817610394792,-0.9841092872414958,-0.06998949881876156
R8All.csv,0.020975440981077734,0.6156824386095986,11.080279808732199,0.06494001672331982,-0.026236267949620057,0.05816500418787962,0.012070472398574283,0.007397838286894421,0.9999704115318249,-0.0021090399599907393,-0.1691154642629696,0.9827956280453876,0.07424764805697166
R10All.csv,0.021283591586898964,0.6299810134202369,8.173550903333718,0.07059938927655258,-0.03375680758020175,0.061538365392653116,0.007601400727218377,0.006646167535264661,0.9999779116684586,6.806086980592325e-05,-0.12139514670406475,0.9906664416660138,0.06199370704754227
R6All.csv,0.026333518530623674,0.6351495347966906,4.200859529020588,0.0646152350219608,-0.023556588490181662,0.06015519286079041,0.001252400706077128,0.005327433801634386,0.999985479541216,0.0008118841133752921,-0.06760286319226164,0.9976930484470903,-0.006199513574556368
R12All.csv,0.012644313044933148,0.6335082687108697,5.30688132153607,0.07148913227279602,-0.029334699861597868,0.06514343839327652,0.002550264976170613,0.0058380472252841245,0.9999806394268783,0.0021535960639637404,-0.0547824103115134,0.9958975988999089,0.07201985855205055
S1All.csv,0.042752482159247186,0.7407075970120078,1.5512706563679608,0.033625482985655826,0.005763582722271954,0.03262798339256179,-0.005733142241116082,-0.006834701280782068,0.9999754649667759,-0.0015350318834320906,-0.014082088108012019,0.9995193839987191,-0.02761694779189722
S3All.csv,0.0493898660939177,0.7434799404453032,0.9193851075831869,0.032994004296342284,0.014633948081870574,0.02927439189508707,-0.00417873930953222,-0.005540793526416491,0.9999822135841584,-0.0022072884778601143,0.009893448443783119,0.9999293046966529,-0.006595853755051657
S15All.csv,0.04900699337000268,0.7507671453910192,0.6695444134866637,0.03427585553265563,0.01759141225421257,0.029397177980523992,0.0010873886973914032,-0.007138724042982977,0.9999723789261308,-0.002068817017431758,0.004253087888113754,0.9999800368703572,-0.004673018743182727
S11All.csv,0.050115638226419186,0.735330029024193,0.8816349317089506,0.030568906910673165,0.013081818652369237,0.027597289542699466,0.0013090837850712606,-0.0059280206612608195,0.9999804647584194,-0.00198208793338624,0.0037585075435461104,0.9998958041206104,-0.013937522127102113
S7All.csv,0.05173974739248125,0.7368725810573037,0.7816764634057961,0.03498885676025334,0.017854812645322182,0.029857208073539532,0.003738032750436396,-0.005156768472647985,0.9999855785026405,-0.0015001752092820891,0.006636587782996046,0.9999430426347177,-0.008358659523039616
S13All.csv,0.04825003689239221,0.7557324488421302,0.49695499670958077,0.03573242813065069,0.020660092955540388,0.02692126818499485,0.011189830136875675,-0.005242404392822843,0.9999856616018324,-0.0010926055685763025,-0.002762536237617132,0.999951966007739,-0.009403939110450916
S5All.csv,0.04932967371252354,0.7306879582347622,0.6347337239584487,0.028626726095801316,0.005487465266382552,0.02740741686599857,-0.006181478192767043,-0.0031959121979616926,0.9999939116060484,-0.0014010339244070911,-0.013046059306398445,0.9998939670906979,-0.006469537247811923
S9All.csv,0.049058944785715555,0.7444022646751753,0.4238556623380168,0.031585825224936005,0.01654324703904897,0.026720578330223566,-0.0031616492916811956,-0.004654211988306273,0.9999891557279517,-0.00016351533848564298,-0.00028560800736550265,0.9999811491808852,-0.006133490926299782
S14All.csv,0.048514140630919585,0.749198676766838,0.9453819266553075,0.03248117747629878,0.014309215603604653,0.028578388315353198,0.00579214643748413,-0.007811025607027749,0.9999692983121563,-0.0006247495983755893,0.0017950623230293943,0.9998998261825031,-0.014039777471761085
