device,time,x,y,z
device,3321.664189875001,0.21338582,1.4937944,-0.3992985
device,3321.6649645416674,0.21338743,1.4938016,-0.39929286
Gesamt_gross,3321.665438958334,0.06377411,1.4391958,-1.1119745
device,3321.675911458334,0.21340513,1.4938843,-0.3992204
device,3321.686514000001,0.21342295,1.4939568,-0.39915344
device,3321.6962731250005,0.21343946,1.494015,-0.39909595
Gesamt_gross,3321.696639583334,0.06377542,1.4391785,-1.111965
device,3321.7061389166674,0.21345666,1.4940666,-0.39904067
device,3321.7161198333342,0.21347392,1.4941138,-0.39898676
Gesamt_gross,3321.7174930000006,0.06372666,1.4390347,-1.1119924
device,3321.7260233750008,0.21349025,1.4941562,-0.3989367
device,3321.7359166666674,0.21350637,1.4941953,-0.39889106
device,3321.7467415416672,0.21352267,1.4942365,-0.39884716
Gesamt_gross,3321.7478927500006,0.0637275,1.439018,-1.1119838
device,3321.756832083334,0.21353483,1.4942769,-0.39881212
device,3321.766947041667,0.21354416,1.4943175,-0.39878365
device,3321.777340458334,0.21354854,1.4943603,-0.39876002
Gesamt_gross,3321.778724458334,0.06372726,1.439002,-1.1119783
device,3321.7871319166675,0.21354568,1.4944015,-0.3987431
device,3321.796823833334,0.21353558,1.4944435,-0.3987306
device,3321.8075468750008,0.21351492,1.4944929,-0.39872044
Gesamt_gross,3321.808428333334,0.063728094,1.4389863,-1.1119692
device,3321.817505583334,0.21348625,1.4945459,-0.39871487
device,3321.8271765416675,0.21345139,1.4946041,-0.39871508
device,3321.8373789166676,0.2134037,1.4946808,-0.39872152
Gesamt_gross,3321.8380069166674,0.0636642,1.4389027,-1.1119747
device,3321.8475293750007,0.213346,1.4947693,-0.39872974
device,3321.857772833334,0.21327281,1.4948721,-0.39873582
device,3321.8587209166676,0.21326542,1.4948821,-0.39873642
device,3321.867019958334,0.21319592,1.4949745,-0.39874262
Gesamt_gross,3321.873174958334,0.063667655,1.438894,-1.1119814
device,3321.8770322916675,0.21309781,1.4950995,-0.39875156
device,3321.8865686666672,0.2129916,1.4952341,-0.39876407
device,3321.8962432916674,0.21287084,1.4953865,-0.39878064
Gesamt_gross,3321.897588791667,0.06367147,1.4388855,-1.1119883
device,3321.9065946250007,0.21272421,1.4955671,-0.39880496
device,3321.9164835000006,0.21257085,1.4957478,-0.39883444
device,3321.927037416667,0.21238911,1.4959393,-0.39887005
Gesamt_gross,3321.9283096250006,0.063675284,1.4388771,-1.1119938
device,3321.9367559166676,0.21220243,1.4961126,-0.3989064
device,3321.946627375001,0.21199596,1.4962821,-0.39894813
device,3321.9569901250006,0.21175861,1.4964602,-0.39899915
Gesamt_gross,3321.9582135000005,0.06364226,1.4387482,-1.1120012
device,3321.966792750001,0.21151412,1.4966371,-0.39905506
device,3321.9768908750007,0.21122801,1.4968452,-0.39909106
device,3321.986997291667,0.21091652,1.4970746,-0.39910835
Gesamt_gross,3321.9878297916675,0.06364679,1.4387398,-1.112004
device,3321.996404000001,0.21060717,1.4973055,-0.39913613
device,3322.006210166667,0.21027541,1.4975606,-0.39917558
device,3322.016209000001,0.20991889,1.4978417,-0.3992109
Gesamt_gross,3322.0173311250005,0.063678384,1.4385842,-1.1120021
device,3322.0261051666675,0.20954734,1.4981475,-0.39925197
device,3322.0360469583343,0.20916444,1.498475,-0.39930865
device,3322.0461089166674,0.2087672,1.498825,-0.39938137
device,3322.0560977916675,0.2083658,1.4991926,-0.39947063
Gesamt_gross,3322.056686583334,0.06368601,1.4385717,-1.1119928
device,3322.0667576666674,0.20792723,1.4996082,-0.39958566
device,3322.0767981666672,0.20750958,1.5000079,-0.39971223
Gesamt_gross,3322.077569875001,0.0637666,1.4383767,-1.1119764
device,3322.0870613750008,0.20708692,1.5004056,-0.39985806
device,3322.0965454583343,0.20668125,1.5007697,-0.40001303
device,3322.106708625001,0.20624891,1.5011348,-0.40018937
Gesamt_gross,3322.108032083334,0.063780904,1.4383681,-1.1118505
device,3322.1167084166673,0.20579138,1.5014752,-0.4003658
device,3322.1265348750007,0.20531693,1.5017909,-0.40054628
device,3322.1369345416674,0.20481479,1.5020983,-0.40075642
Gesamt_gross,3322.1384407916676,0.06385517,1.4381996,-1.1114805
device,3322.147372375001,0.20429602,1.5023855,-0.40099165
device,3322.1556271666673,0.20387536,1.5026002,-0.40119323
device,3322.1659054583342,0.20335186,1.5028464,-0.40146118
Gesamt_gross,3322.1678782916674,0.06392491,1.4380211,-1.1113203
device,3322.1759577500006,0.20283484,1.5030679,-0.4017443
device,3322.185612625001,0.20233214,1.5032588,-0.40203816
device,3322.1959818750006,0.2017954,1.5034267,-0.40236887
Gesamt_gross,3322.197766583334,0.06396532,1.4378765,-1.1112797
device,3322.2058806666673,0.20128465,1.5035503,-0.40268892
