device,time,x,y,z
device,1790.7429425833336,0.046576202,1.7101948,-0.10655779
device,1790.7439405833338,0.046573758,1.7101963,-0.10655326
device,1790.755219916667,0.046549797,1.7102084,-0.10651046
Gesamt_3Arm,1790.7569212083338,-0.038277566,1.5630422,-0.7420203
device,1790.7665933750004,0.046522915,1.7102197,-0.10646886
device,1790.776481041667,0.046496034,1.7102286,-0.1064319
device,1790.7869139166671,0.04646647,1.7102379,-0.10639554
Gesamt_3Arm,1790.7887988750003,-0.03820616,1.5630068,-0.74204344
device,1790.7967582083338,0.046435356,1.7102475,-0.10636228
device,1790.8069886250005,0.046400726,1.710258,-0.106328666
device,1790.816613416667,0.046365142,1.71027,-0.10629672
Gesamt_3Arm,1790.8217412083338,-0.03822553,1.5630151,-0.7419842
device,1790.8266468750005,0.046330333,1.7102801,-0.10626525
device,1790.8362508750004,0.0462963,1.7102903,-0.10623437
device,1790.8467350833337,0.046260297,1.7103039,-0.10620135
Gesamt_3Arm,1790.8476524583336,-0.038244486,1.5630234,-0.7419242
device,1790.856310541667,0.046228357,1.7103184,-0.10617155
device,1790.8661620000005,0.046196666,1.7103345,-0.10614169
device,1790.8765423333336,0.046165347,1.7103527,-0.106111705
Gesamt_3Arm,1790.876961416667,-0.038263857,1.5630317,-0.74186677
device,1790.8858616250004,0.04614055,1.7103714,-0.10608798
device,1790.8958222916672,0.046118267,1.710392,-0.10606521
device,1790.9052594583338,0.04609996,1.7104136,-0.10604411
Gesamt_3Arm,1790.9063165416671,-0.03816116,1.5629928,-0.7418514
device,1790.9150268333337,0.046083927,1.7104385,-0.106024325
device,1790.9254542500005,0.046070755,1.7104636,-0.10600537
device,1790.9356295416671,0.046060443,1.7104859,-0.105988204
Gesamt_3Arm,1790.9364476250005,-0.038179636,1.5630008,-0.74179405
device,1790.9462322083336,0.0460518,1.7105056,-0.10597223
device,1790.9563795833337,0.046046138,1.710521,-0.105956495
device,1790.9668380833336,0.046044648,1.7105345,-0.10594398
device,1790.9682799166671,0.046044674,1.7105365,-0.10594225
Gesamt_3Arm,1790.968697291667,-0.038197875,1.5630089,-0.74173707
device,1790.9757068750005,0.04604584,1.7105447,-0.10593599
device,1790.9853080833336,0.046049118,1.7105575,-0.10593122
device,1790.9959357083337,0.046053614,1.7105718,-0.10592735
Gesamt_3Arm,1791.0012468333337,-0.038216293,1.5630132,-0.7417416
device,1791.0057757083337,0.04605868,1.7105848,-0.10592592
device,1791.0156524583338,0.046064913,1.7105972,-0.10592741
device,1791.026004791667,0.04607215,1.7106097,-0.10593164
Gesamt_3Arm,1791.026552791667,-0.03818953,1.5629506,-0.74175173
device,1791.0360050833337,0.04607966,1.71062,-0.10593748
device,1791.045530666667,0.04608804,1.7106287,-0.10594541
device,1791.0548193333336,0.046094723,1.7106382,-0.10595471
Gesamt_3Arm,1791.056344666667,-0.038206756,1.5629549,-0.7417546
device,1791.0646788750005,0.046102226,1.7106472,-0.10596734
device,1791.0745370833338,0.046109557,1.7106591,-0.10598439
device,1791.0848475000005,0.046116173,1.7106699,-0.10600346
Gesamt_3Arm,1791.0862680833338,-0.038223624,1.562959,-0.74175805
device,1791.0944712500004,0.046122856,1.7106787,-0.10602313
device,1791.1045756250003,0.04613197,1.7106822,-0.106033504
device,1791.114739916667,0.04614067,1.7106841,-0.10604423
Gesamt_3Arm,1791.1164395833337,-0.038240016,1.5629628,-0.7417615
device,1791.1247727083337,0.046148546,1.7106857,-0.10605556
device,1791.1347410000003,0.046155922,1.7106848,-0.10606736
device,1791.144741666667,0.046163525,1.7106844,-0.10607934
Gesamt_3Arm,1791.1461888333338,-0.038259685,1.5629331,-0.7417515
device,1791.1547436666672,0.046169844,1.7106853,-0.10609126
device,1791.1647357083336,0.046175003,1.7106867,-0.10610324
device,1791.1756792916672,0.046178944,1.7106886,-0.106116
Gesamt_3Arm,1791.1818685000003,-0.038260996,1.5629334,-0.74181
device,1791.1853857083338,0.04618299,1.7106893,-0.10612875
device,1791.1951257500004,0.04618925,1.7106886,-0.10614103
device,1791.2055315833338,0.046199203,1.7106861,-0.10615474
Gesamt_3Arm,1791.206665666667,-0.03826213,1.5629337,-0.74186844
device,1791.2153350000003,0.04621183,1.7106823,-0.10616869
device,1791.224689791667,0.04622954,1.7106776,-0.10618287
device,1791.2342802083338,0.046252847,1.7106749,-0.10620004
Gesamt_3Arm,1791.236783416667,-0.038263798,1.5629338,-0.7419272
device,1791.245095666667,0.04628408,1.7106755,-0.10622603
device,1791.2542754583337,0.046315134,1.7106768,-0.10625166
device,1791.264675916667,0.04635489,1.7106795,-0.10628301
Gesamt_3Arm,1791.2667321250003,-0.03824812,1.5629278,-0.74197966
device,1791.274953791667,0.046398785,1.7106831,-0.10631609
device,1791.284922291667,0.04644647,1.7106857,-0.106349945
device,1791.2950537083336,0.046501465,1.710691,-0.10638946
Gesamt_3Arm,1791.2963790833337,-0.038249552,1.562928,-0.7420376
device,1791.3048289583337,0.0465624,1.710696,-0.10643029
device,1791.3149602083338,0.04663062,1.7107024,-0.10647315
device,1791.3258883333338,0.046708167,1.710711,-0.10652131
Gesamt_3Arm,1791.326615791667,-0.038250923,1.5629282,-0.74209493
device,1791.3344686666671,0.046779275,1.7107186,-0.10656518
device,1791.3446085000005,0.046865106,1.7107269,-0.10661584
device,1791.3551682083337,0.0469637,1.710731,-0.10667056
Gesamt_3Arm,1791.3627130833338,-0.038249373,1.5629272,-0.7421035
device,1791.364822541667,0.04705883,1.7107266,-0.106719434
device,1791.3752091250003,0.047169685,1.7107139,-0.10676986
device,1791.3764168750004,0.047184885,1.7107123,-0.10677689
device,1791.384327541667,0.047273636,1.710698,-0.10681301
