device,time,x,y,z
device,1088.9177527083336,0.012522846,1.5626079,-0.028181434
device,1088.9187957500003,0.012520954,1.5626096,-0.028179526
Gesamt_3Arm,1088.9191822083335,0.019225493,1.496419,-0.7425012
device,1088.9300500000002,0.012503266,1.5626265,-0.028158605
device,1088.940552166667,0.012488335,1.5626442,-0.028135449
Gesamt_3Arm,1088.9413452083336,0.01927735,1.4959434,-0.743822
device,1088.950190666667,0.012472495,1.5626624,-0.028106958
device,1088.960835041667,0.012432918,1.5626961,-0.028063685
device,1088.9696456250003,0.012401019,1.5627248,-0.028022476
Gesamt_3Arm,1088.9720866666669,0.019286916,1.4959391,-0.74379015
device,1088.980567166667,0.012365177,1.5627593,-0.027965069
device,1088.9908232083335,0.012334138,1.5627997,-0.02790767
device,1089.0004731250003,0.012307569,1.5628449,-0.027851671
Gesamt_3Arm,1089.0077827500002,0.019254446,1.4959406,-0.7437359
device,1089.0101449583335,0.012283644,1.562898,-0.027795028
device,1089.0199175833336,0.012261341,1.5629592,-0.027737789
device,1089.0310366250003,0.012244041,1.5630442,-0.027679525
Gesamt_3Arm,1089.0317197083336,0.019222379,1.4959419,-0.74368155
device,1089.0405298750002,0.012231901,1.5631256,-0.027632594
device,1089.0503039583336,0.012220383,1.5632142,-0.027582288
device,1089.0605247500002,0.012209356,1.5633111,-0.02752781
Gesamt_3Arm,1089.0615983750001,0.019162476,1.4971178,-0.738689
device,1089.0711333750003,0.012200862,1.5634181,-0.027469277
device,1089.0808425833336,0.012194693,1.5635207,-0.027411789
device,1089.091192541667,0.0121889915,1.5636361,-0.027344268
Gesamt_3Arm,1089.091829416667,0.019131318,1.4971216,-0.7386253
device,1089.1007501250003,0.012183165,1.563751,-0.027276587
device,1089.109934791667,0.012176867,1.5638713,-0.027207188
device,1089.1105770833335,0.012176554,1.5638809,-0.027202152
device,1089.1196307083335,0.01217023,1.5640099,-0.027134188
Gesamt_3Arm,1089.1211326666669,0.019100636,1.4971229,-0.7385752
device,1089.1307591666668,0.012153646,1.5641774,-0.02705745
device,1089.1404031666668,0.012136683,1.5643455,-0.02698192
device,1089.1504021250003,0.012120565,1.5645331,-0.026901823
Gesamt_3Arm,1089.151565416667,0.019144282,1.4972484,-0.73794574
device,1089.1601331250001,0.012103647,1.5647295,-0.026818424
device,1089.1705303333335,0.012086213,1.5649505,-0.026725233
device,1089.1806304166669,0.012069708,1.5651901,-0.026623022
Gesamt_3Arm,1089.187119416667,0.019157454,1.4972544,-0.7378681
device,1089.1900661250002,0.012055337,1.5654211,-0.02652356
device,1089.1999231666668,0.01203917,1.5656785,-0.02641198
device,1089.2105147500001,0.01202026,1.5659708,-0.026285559
Gesamt_3Arm,1089.2113865833335,0.019231617,1.496626,-0.7391493
device,1089.2205569583336,0.012003526,1.5662628,-0.026158392
device,1089.230590666667,0.0119894,1.5665628,-0.026022583
device,1089.2405755000002,0.01197443,1.5668737,-0.025878798
Gesamt_3Arm,1089.2413804583337,0.019306824,1.4965297,-0.7388743
device,1089.2506021666668,0.011958639,1.5671937,-0.025727801
device,1089.2603978333336,0.0119424965,1.5675135,-0.02557401
device,1089.2710788333336,0.0119257765,1.5678651,-0.025403537
Gesamt_3Arm,1089.2721712083335,0.019319683,1.4965351,-0.7387996
device,1089.2808665833336,0.011911392,1.5682042,-0.025238007
