device,time,x,y,z
device,1758.3782578750004,0.016249716,1.7116154,-0.10842019
device,1758.3792608750005,0.016254015,1.7116199,-0.10841745
device,1758.3907782500005,0.016308367,1.7116625,-0.10839158
Gesamt_3Arm,1758.391638916667,-0.040112138,1.5626378,-0.73877805
device,1758.4016782083338,0.016380839,1.7117089,-0.1083681
device,1758.4110649583338,0.016452022,1.7117546,-0.10834998
device,1758.4215057500003,0.016545355,1.7118055,-0.10833305
Gesamt_3Arm,1758.4267605833338,-0.040130258,1.5626336,-0.7387844
device,1758.4313944583337,0.016646564,1.7118504,-0.1083197
device,1758.4408222500003,0.01675886,1.711891,-0.10830778
device,1758.450797541667,0.016892374,1.7119238,-0.10829419
Gesamt_3Arm,1758.451917166667,-0.04014808,1.5626295,-0.7387906
device,1758.4608582916671,0.0170452,1.7119505,-0.10827905
device,1758.4706812083336,0.017211132,1.7119704,-0.10825986
device,1758.481279916667,0.01740861,1.7119887,-0.10823923
Gesamt_3Arm,1758.481967416667,-0.040420234,1.562468,-0.73868614
device,1758.491304916667,0.017610934,1.7120032,-0.10821831
device,1758.500657041667,0.01780957,1.7120146,-0.108198345
device,1758.5111680000005,0.018044353,1.7120256,-0.10817593
Gesamt_3Arm,1758.5117893750005,-0.04043734,1.562464,-0.7386921
device,1758.5211427500003,0.018274963,1.7120312,-0.108151376
device,1758.5311587083338,0.01851803,1.7120284,-0.108119786
device,1758.5408927500005,0.01876625,1.712018,-0.10808349
Gesamt_3Arm,1758.541445416667,-0.040453613,1.5624603,-0.7386978
device,1758.5509418333338,0.0190362,1.7119969,-0.10803497
device,1758.5607370416672,0.019315183,1.7119709,-0.10797769
device,1758.5715994166671,0.019639432,1.7119372,-0.10790402
Gesamt_3Arm,1758.571965791667,-0.04095179,1.562438,-0.73858124
device,1758.580899166667,0.019921005,1.71191,-0.10783595
device,1758.590632166667,0.020235088,1.7118825,-0.10775566
device,1758.6005115000005,0.02054894,1.7118665,-0.107673585
Gesamt_3Arm,1758.605894541667,-0.040959597,1.5624549,-0.73856455
device,1758.610739666667,0.02087003,1.7118613,-0.1075868
device,1758.6115578750005,0.020898461,1.7118613,-0.10757834
device,1758.6203025416671,0.021158662,1.7118659,-0.10750055
device,1758.630770541667,0.021461368,1.7118788,-0.107403934
Gesamt_3Arm,1758.631969166667,-0.040967166,1.5624716,-0.73854727
device,1758.6402082083337,0.02174455,1.7118938,-0.10730833
device,1758.6499698750004,0.022029843,1.711906,-0.10720432
device,1758.659952291667,0.022318866,1.7119141,-0.10708964
Gesamt_3Arm,1758.6610380000004,-0.04152912,1.5625703,-0.73844415
device,1758.670002291667,0.022611618,1.7119193,-0.106963575
device,1758.679833791667,0.022892833,1.7119251,-0.10683745
device,1758.690195666667,0.023185339,1.7119356,-0.10670018
Gesamt_3Arm,1758.690969166667,-0.04153669,1.5625863,-0.7384283
device,1758.700384291667,0.023462653,1.7119557,-0.10656363
device,1758.7105438750004,0.02373135,1.7119787,-0.106426775
device,1758.720486416667,0.023988962,1.7120055,-0.10628742
Gesamt_3Arm,1758.721672166667,-0.042047024,1.5625931,-0.73834103
device,1758.7307682500004,0.024242945,1.7120355,-0.10614234
device,1758.7413987083337,0.02449137,1.7120669,-0.1059894
device,1758.7512036250005,0.024709463,1.7120957,-0.105846584
Gesamt_3Arm,1758.7520438333338,-0.042053998,1.5626085,-0.7383258
device,1758.761089041667,0.02491349,1.7121253,-0.10570079
device,1758.7708874166672,0.02510047,1.7121563,-0.10555714
device,1758.7820782500005,0.025294866,1.7121938,-0.105392694
Gesamt_3Arm,1758.7879009583337,-0.0420236,1.5626136,-0.73836976
device,1758.791181791667,0.02543611,1.7122287,-0.10525912
device,1758.8009559166671,0.02557236,1.7122666,-0.10511702
device,1758.8112063750004,0.02569586,1.7123079,-0.10497099
Gesamt_3Arm,1758.8121660000004,-0.0419932,1.5626189,-0.73841304
device,1758.8210156250004,0.02579787,1.7123493,-0.10483444
device,1758.8311717500003,0.025882065,1.7123947,-0.1046955
device,1758.8409325000005,0.02594459,1.7124407,-0.10456675
Gesamt_3Arm,1758.841960041667,-0.04243976,1.5625387,-0.7384024
device,1758.8508438750005,0.025988817,1.7124864,-0.104444444
device,1758.8607526250005,0.026017196,1.712535,-0.10432142
device,1758.8695897083337,0.026026607,1.7125773,-0.10422093
Gesamt_3Arm,1758.8716410833338,-0.04241073,1.5625436,-0.7384439
device,1758.879451416667,0.02601999,1.7126225,-0.104112566
device,1758.891225166667,0.025989141,1.7126675,-0.10398257
device,1758.8996843750003,0.025952637,1.7126957,-0.103895605
Gesamt_3Arm,1758.901368416667,-0.04238254,1.5625485,-0.7384847
device,1758.910137916667,0.025893033,1.712728,-0.10379726
device,1758.9199357500004,0.02582487,1.7127503,-0.10371268
device,1758.9302815833337,0.02573663,1.7127682,-0.10363001
Gesamt_3Arm,1758.9362161250003,-0.042354465,1.5625534,-0.7385239
device,1758.940218041667,0.025640752,1.7127784,-0.10355818
device,1758.9496405416671,0.025537618,1.7127851,-0.10349375
device,1758.9597868750004,0.025417745,1.7127889,-0.10343152
Gesamt_3Arm,1758.967846416667,-0.04239571,1.5623982,-0.73860353
device,1758.9699700000003,0.02528698,1.7127922,-0.10337478
device,1758.9798600000004,0.02514685,1.7127954,-0.103323996
device,1758.9905336250004,0.024982035,1.7127988,-0.103274524
Gesamt_3Arm,1758.9915540833338,-0.042372704,1.5623968,-0.7386604
device,1758.9996635416671,0.0248245,1.7128019,-0.10323614
device,1759.0098126666671,0.024634957,1.7128062,-0.10319656
device,1759.0109378333336,0.024610817,1.712807,-0.10319179
device,1759.0192585000004,0.024444103,1.7128105,-0.10316402
Gesamt_3Arm,1759.0216226250004,-0.042350173,1.5623955,-0.7387157
device,1759.0293828750005,0.024226274,1.712814,-0.103132844
device,1759.039846916667,0.02398583,1.7128168,-0.103103995
device,1759.0492248333337,0.023752451,1.7128164,-0.10308105
Gesamt_3Arm,1759.0519017083336,-0.04232782,1.5623944,-0.73877114
device,1759.0592737500003,0.023492958,1.7128103,-0.10305977
device,1759.069259916667,0.023224618,1.7128015,-0.103040576
device,1759.0793721250004,0.022945609,1.7127903,-0.10302365
Gesamt_3Arm,1759.0816502083337,-0.041927338,1.5623578,-0.7389303
device,1759.0894226250005,0.02266103,1.7127758,-0.103007376
device,1759.099428416667,0.02237159,1.7127583,-0.102990925
device,1759.1095564166671,0.022076368,1.7127402,-0.10297388
Gesamt_3Arm,1759.1128261250003,-0.04190576,1.5623565,-0.7389844
device,1759.1194033750003,0.021786809,1.7127236,-0.10295755
device,1759.1292238333338,0.021498825,1.7127093,-0.102939606
device,1759.1399914583337,0.0211952,1.7126975,-0.102918744
device,1759.1492039166671,0.02093608,1.7126878,-0.10290009
Gesamt_3Arm,1759.150966041667,-0.041401207,1.5623709,-0.7390451
device,1759.159407916667,0.02065903,1.7126799,-0.10287839
device,1759.1693970000003,0.02038294,1.7126753,-0.1028586
Gesamt_3Arm,1759.1719809583337,-0.04140508,1.5623672,-0.73897725
device,1759.1792093750005,0.020115554,1.7126741,-0.10283786
device,1759.189939666667,0.019831121,1.7126749,-0.102812946
device,1759.1993473750003,0.019584417,1.7126803,-0.10279089
Gesamt_3Arm,1759.202135416667,-0.04140854,1.5623636,-0.73891085
device,1759.2093766666671,0.01932466,1.7126886,-0.10276562
device,1759.2195482083337,0.019063473,1.7126995,-0.10273892
device,1759.2295480833336,0.018804934,1.7127149,-0.10271251
Gesamt_3Arm,1759.231801041667,-0.04089725,1.5623602,-0.73897976
device,1759.2393115416671,0.018550038,1.7127302,-0.10268909
device,1759.2492095000005,0.018292546,1.7127486,-0.102669895
device,1759.2606701250004,0.017993715,1.7127709,-0.10265231
device,1759.2624463333336,0.017950773,1.7127739,-0.10265046
Gesamt_3Arm,1759.2630319583336,-0.040900886,1.5623567,-0.73891526
device,1759.268293916667,0.017794788,1.7127846,-0.10264391
device,1759.2786034583337,0.017532647,1.7128024,-0.102636516
device,1759.288708416667,0.017272063,1.7128192,-0.102633536
Gesamt_3Arm,1759.293003541667,-0.040904224,1.5623534,-0.7388515
device,1759.2983758750004,0.016958348,1.7128406,-0.10260779
device,1759.3084275833337,0.016628794,1.7128625,-0.10258216
device,1759.3185059583336,0.016309917,1.7128836,-0.1025663
device,1759.3284560833338,0.015999496,1.7128973,-0.102559984
Gesamt_3Arm,1759.3289279583337,-0.040366054,1.5622966,-0.7389464
device,1759.3386807083336,0.015688896,1.7128973,-0.102564156
device,1759.3484885000005,0.0154108405,1.7128882,-0.10256821
Gesamt_3Arm,1759.3520215833337,-0.04036522,1.5622958,-0.7389042
device,1759.3583990000004,0.01514376,1.7128668,-0.102567494
device,1759.368445041667,0.01490977,1.7128359,-0.10256624
device,1759.378459916667,0.014724255,1.7127966,-0.10256714
Gesamt_3Arm,1759.3843398750005,-0.03981626,1.5622509,-0.73901147
device,1759.3887198750003,0.0145435855,1.7127509,-0.102561295
device,1759.3985338333337,0.014376283,1.7127045,-0.10255033
