device,time,x,y,z
device,3788.3400886666677,0.0905419,1.6827348,-0.0073570013
device,3788.3558477083343,0.0906086,1.6826532,-0.0073672533
Gesamt_3Arm,3788.3563506666674,0.02565062,1.565484,-0.6850858
device,3788.3642002083343,0.09063983,1.6826,-0.007377982
device,3788.373531583334,0.09066945,1.6825324,-0.007390499
device,3788.3841500416675,0.09069932,1.6824481,-0.007407035
Gesamt_3Arm,3788.3846859166674,0.025680363,1.5653942,-0.6850581
device,3788.3927472916675,0.09072256,1.6823756,-0.007421136
device,3788.4022725833343,0.09074558,1.6822892,-0.0074374
device,3788.4127601250007,0.090762734,1.682189,-0.0074607134
Gesamt_3Arm,3788.413813750001,0.025681496,1.5653841,-0.6850159
device,3788.4227985000007,0.0907771,1.6820892,-0.0074784756
device,3788.4329306666673,0.09079278,1.6819831,-0.0074933427
device,3788.4436287916674,0.09080815,1.6818688,-0.0075027943
Gesamt_3Arm,3788.4440015833343,0.025682509,1.5653745,-0.68497443
device,3788.4526920000008,0.09081943,1.6817696,-0.0075027267
device,3788.462786125001,0.09083135,1.6816574,-0.007496442
device,3788.4727390416674,0.09083967,1.6815481,-0.0074833115
Gesamt_3Arm,3788.4783270416674,0.025666535,1.5653725,-0.6850722
device,3788.483077208334,0.09084296,1.6814338,-0.0074625015
device,3788.4924652916675,0.09083837,1.681332,-0.007438183
device,3788.503339750001,0.090820916,1.681215,-0.0074059623
Gesamt_3Arm,3788.503895208334,0.025700748,1.5654739,-0.68488145
device,3788.5130127083344,0.09079045,1.6811109,-0.007373333
device,3788.5228468333344,0.09073955,1.6809998,-0.007346034
device,3788.533028250001,0.09066951,1.6808817,-0.0073144436
Gesamt_3Arm,3788.5336888750007,0.025685072,1.565472,-0.68497753
device,3788.543189250001,0.09058535,1.6807573,-0.0072835684
device,3788.5529966666677,0.090485156,1.6806254,-0.007252693
device,3788.563781875001,0.090357006,1.6804734,-0.0072187185
Gesamt_3Arm,3788.5642981666674,0.025669396,1.5654699,-0.6850736
device,3788.5730099583343,0.090233155,1.6803377,-0.007189836
device,3788.5826278333343,0.09009193,1.680187,-0.0071573933
device,3788.5923283750008,0.08993691,1.6800306,-0.007122278
Gesamt_3Arm,3788.5936286250007,0.025654137,1.5654678,-0.6851671
device,3788.602886000001,0.08975364,1.6798651,-0.0070895473
device,3788.612733708334,0.08956896,1.6797099,-0.007053562
device,3788.623274833334,0.08935952,1.6795435,-0.0070086718
Gesamt_3Arm,3788.6246553750007,0.025824726,1.565453,-0.6856034
device,3788.6332304166676,0.089147404,1.6793847,-0.006956748
device,3788.6429685416674,0.08893095,1.6792351,-0.00689859
device,3788.6537200416674,0.08867717,1.6790779,-0.006823659
Gesamt_3Arm,3788.660303708334,0.025846243,1.5654583,-0.6855569
device,3788.6637972916674,0.08842808,1.6789442,-0.0067447424
device,3788.673169875001,0.08818686,1.678833,-0.0066637993
device,3788.683342500001,0.08790851,1.6787175,-0.0065665245
Gesamt_3Arm,3788.684570625001,0.025867462,1.5654637,-0.6855097
device,3788.693363333334,0.08762294,1.678613,-0.0064634085
device,3788.702965833334,0.08733684,1.6785134,-0.006350875
device,3788.7131517916673,0.08702421,1.6784115,-0.006219864
Gesamt_3Arm,3788.7137323750007,0.02617222,1.5655477,-0.6855297
device,3788.7231267083343,0.086707,1.678322,-0.0060823816
device,3788.732938958334,0.08638859,1.6782513,-0.0059438944
device,3788.7430651250006,0.08603997,1.6781949,-0.0057968753
Gesamt_3Arm,3788.7437609166677,0.026192725,1.565553,-0.6854856
device,3788.753111833334,0.085678756,1.6781573,-0.0056530237
device,3788.763002083334,0.08530188,1.6781342,-0.0055117267
device,3788.773168583334,0.084893644,1.6781242,-0.0053691864
Gesamt_3Arm,3788.773993375001,0.026212752,1.5655581,-0.6854415
device,3788.783192833334,0.08445663,1.6781281,-0.0052342075
device,3788.792759250001,0.08400828,1.6781552,-0.005146146
device,3788.8028223750007,0.0835073,1.6781886,-0.005060315
Gesamt_3Arm,3788.804142583334,0.026232302,1.5655631,-0.68539906
device,3788.812177875001,0.083014905,1.6782203,-0.004986286
device,3788.8221452916673,0.08245761,1.6782501,-0.0049163955
device,3788.8324516666676,0.08185059,1.6782718,-0.0048542023
Gesamt_3Arm,3788.8396714166674,0.026477039,1.5655631,-0.6853399
device,3788.8414833750007,0.0812881,1.6782845,-0.004810095
device,3788.851445625001,0.08063686,1.6782905,-0.0047757626
device,3788.8616469166677,0.07993102,1.67829,-0.004755974
Gesamt_3Arm,3788.863934708334,0.02650243,1.5655591,-0.6851952
device,3788.871653208334,0.07919747,1.6782798,-0.004748702
device,3788.8815678750007,0.07843113,1.6782583,-0.004758358
device,3788.8914352083343,0.07763326,1.6782223,-0.0047854185
Gesamt_3Arm,3788.894175208334,0.026527226,1.5655551,-0.6850517
device,3788.9016870833343,0.07677359,1.6781707,-0.0048292535
device,3788.911734625001,0.07588601,1.6781015,-0.0048877
device,3788.921842708334,0.07495833,1.6780087,-0.004958715
Gesamt_3Arm,3788.9241943750008,0.026552022,1.5655512,-0.6849086
device,3788.9319679166674,0.073994696,1.6778964,-0.0050388575
device,3788.9417695416673,0.073014796,1.6777744,-0.0051293373
device,3788.952052708334,0.071930125,1.6776358,-0.0052423994
Gesamt_3Arm,3788.9536631666674,0.02669239,1.5653579,-0.68473625
device,3788.961810333334,0.07084942,1.6774962,-0.0053578615
device,3788.971641750001,0.06971813,1.6773424,-0.0054763216
device,3788.9816427916676,0.06852406,1.6771746,-0.0055941343
Gesamt_3Arm,3788.984462625001,0.026716888,1.5653538,-0.6845958
device,3788.991942625001,0.067270935,1.6769958,-0.0057114363
device,3789.001934625001,0.0659976,1.676814,-0.0058254004
device,3789.0123234166676,0.06462145,1.6766177,-0.0059421062
device,3789.0219107500006,0.06331885,1.6764381,-0.0060483217
Gesamt_3Arm,3789.027184125001,0.02671957,1.5653634,-0.6844752
device,3789.0318875000007,0.06189836,1.6762533,-0.0061585563
device,3789.0420620416676,0.0604084,1.6760806,-0.0062729795
Gesamt_3Arm,3789.044492250001,0.026703894,1.5653824,-0.68424106
device,3789.051750875001,0.058925375,1.6759281,-0.0063846787
device,3789.0618432083343,0.05733514,1.6757903,-0.0065072775
device,3789.0719722916674,0.05569452,1.6756834,-0.006643057
Gesamt_3Arm,3789.0743270000007,0.026706517,1.5653918,-0.6841228
device,3789.081539333334,0.05406718,1.6755861,-0.0067780693
device,3789.091591125001,0.05231554,1.6754857,-0.0069260257
device,3789.1023371666674,0.05039318,1.6753728,-0.0070896666
Gesamt_3Arm,3789.104194458334,0.026532888,1.5653734,-0.68390155
device,3789.1114960416676,0.048661426,1.6752687,-0.00724142
device,3789.1213610416676,0.04674823,1.6751486,-0.007416095
device,3789.1318366250007,0.044676192,1.6750126,-0.007614817
Gesamt_3Arm,3789.1337830000007,0.02632618,1.5652974,-0.68359876
device,3789.141890125001,0.042577326,1.6748645,-0.00782764
device,3789.1515593333343,0.040474057,1.6746957,-0.00804913
device,3789.1620912916674,0.038153358,1.6744848,-0.008305039
Gesamt_3Arm,3789.1637603333343,0.026243746,1.5653409,-0.6840031
device,3789.1717088333344,0.035930395,1.6742598,-0.008560181
device,3789.181465208334,0.03358513,1.6740006,-0.008842707
device,3789.1917020833343,0.031091213,1.6737055,-0.009155154
device,3789.2020594166675,0.028502412,1.6733764,-0.009488549
Gesamt_3Arm,3789.2040636666675,0.025875926,1.5652786,-0.6842694
device,3789.2117174166674,0.0259853,1.6730394,-0.009818912
device,3789.221774583334,0.02330137,1.6726651,-0.010173406
Gesamt_3Arm,3789.2241339166676,0.025509298,1.5652416,-0.6845186
device,3789.2316535416676,0.020584226,1.67227,-0.010531902
device,3789.2415526250006,0.017777503,1.6718419,-0.010894537
device,3789.2520647916676,0.014760442,1.6713786,-0.0112830065
Gesamt_3Arm,3789.2535924166673,0.025132835,1.5652556,-0.68475556
device,3789.2616645000007,0.011901148,1.670944,-0.011651363
device,3789.2715718333343,0.008863255,1.6704967,-0.012044021
device,3789.281600250001,0.005721748,1.6700552,-0.012451649
Gesamt_3Arm,3789.2845440833344,0.024866879,1.5653061,-0.6850362
device,3789.291517958334,0.0025733113,1.6696479,-0.012860298
device,3789.301576250001,-0.0006927848,1.6692741,-0.013285875
device,3789.3120380833343,-0.004186988,1.668927,-0.0137465
Gesamt_3Arm,3789.3147761250007,0.024405599,1.565387,-0.6852665
device,3789.321625583334,-0.0074744746,1.6686478,-0.014180388
device,3789.3325180000006,-0.01132869,1.6683769,-0.014687028
device,3789.3335290833343,-0.011719644,1.6683533,-0.014738321
device,3789.3408725416675,-0.014326572,1.6682205,-0.015082002
Gesamt_3Arm,3789.3447686666673,0.024112403,1.5654293,-0.68553567
device,3789.350981000001,-0.018018544,1.6681095,-0.015575647
