device,time,x,y,z
device,3243.2668813750006,0.17645746,1.6622952,-0.10603347
device,3243.2679117500006,0.17645884,1.6622994,-0.106018186
device,3243.2774330000007,0.17646217,1.6623333,-0.10588816
device,3243.287901458334,0.17645013,1.6623706,-0.10574025
Gesamt_3Arm,3243.288236958334,-0.1899643,1.5259917,-0.70186
device,3243.299226875001,0.17641294,1.6623995,-0.105573654
device,3243.3083760416675,0.17636192,1.662416,-0.10543075
Gesamt_3Arm,3243.314554583334,-0.18997931,1.5259926,-0.7019588
device,3243.3182186250006,0.17628098,1.6624346,-0.10528201
device,3243.3286371250006,0.17616904,1.6624498,-0.1051133
device,3243.338209708334,0.17604113,1.6624627,-0.104950756
Gesamt_3Arm,3243.338913583334,-0.18999267,1.5259937,-0.70205265
device,3243.348119500001,0.17588127,1.6624775,-0.10477787
device,3243.3580616666673,0.17569008,1.6624888,-0.10459542
device,3243.368317125001,0.17545915,1.6624994,-0.10439861
Gesamt_3Arm,3243.368791541667,-0.18995523,1.5255431,-0.7042979
device,3243.378822208334,0.17518413,1.6625109,-0.10418847
device,3243.388995208334,0.17487872,1.6625191,-0.10397512
device,3243.3978105000006,0.17458445,1.6625228,-0.10378156
Gesamt_3Arm,3243.398543958334,-0.18996823,1.5255432,-0.70438933
device,3243.407685458334,0.17422917,1.6625056,-0.1035614
device,3243.417726333334,0.17382419,1.662483,-0.103311926
device,3243.4280167916672,0.17339161,1.6624534,-0.10304764
Gesamt_3Arm,3243.429353708334,-0.18998086,1.5255439,-0.7044741
device,3243.4378019166675,0.17292655,1.6624125,-0.10276365
device,3243.447846041667,0.17242849,1.6623647,-0.102460384
device,3243.4586104166674,0.17185727,1.6623181,-0.102118075
Gesamt_3Arm,3243.4590125416676,-0.18999219,1.5255448,-0.70455414
device,3243.4680168750006,0.1713193,1.6622787,-0.101798855
device,3243.4777153750006,0.17073417,1.6622385,-0.10145369
device,3243.4874654166674,0.17011267,1.6621932,-0.101082526
Gesamt_3Arm,3243.4945478750005,-0.19661689,1.5244359,-0.7159353
device,3243.4976987916675,0.16938716,1.6621447,-0.1006412
device,3243.5077042500006,0.16864777,1.6620843,-0.100180835
device,3243.517741708334,0.16786757,1.6620172,-0.09968528
Gesamt_3Arm,3243.518723333334,-0.19657016,1.5244191,-0.7159033
device,3243.5277139166674,0.16705841,1.6619526,-0.09916388
device,3243.537646916667,0.1662184,1.6618906,-0.0986149
device,3243.548085583334,0.16530144,1.6618267,-0.09800634
Gesamt_3Arm,3243.548727833334,-0.19651353,1.5244048,-0.71585274
device,3243.5580800000007,0.16438594,1.6617639,-0.09738812
device,3243.5673504166675,0.16350973,1.6617057,-0.09679037
device,3243.5777505416672,0.16247159,1.6616397,-0.09608144
Gesamt_3Arm,3243.578483791667,-0.19061494,1.5253401,-0.7055943
device,3243.5876517500005,0.1614255,1.6615837,-0.095391035
device,3243.5974461666674,0.16037202,1.6615366,-0.09469187
device,3243.6079318750008,0.15918946,1.6614937,-0.09390521
Gesamt_3Arm,3243.6088880416673,-0.19130683,1.5250069,-0.70850515
device,3243.617800708334,0.15802756,1.6614567,-0.09313244
device,3243.627776333334,0.15683609,1.6614225,-0.092342176
device,3243.6380291250007,0.15555227,1.6613855,-0.09149355
Gesamt_3Arm,3243.6385689166673,-0.19125903,1.5249939,-0.7084668
device,3243.648383750001,0.15420058,1.661342,-0.090604156
device,3243.658303875001,0.15286863,1.661297,-0.08973354
device,3243.6674699166674,0.15160266,1.6612523,-0.08891392
Gesamt_3Arm,3243.674976333334,-0.19114792,1.5249892,-0.70827436
device,3243.6774081250005,0.15018594,1.6611989,-0.08800727
device,3243.687800458334,0.14861995,1.6611338,-0.087025575
device,3243.697757083334,0.14707154,1.6610739,-0.08606661
Gesamt_3Arm,3243.698574583334,-0.19219565,1.5246581,-0.7106292
device,3243.7080287916674,0.14548212,1.6610134,-0.0850931
device,3243.7176741250005,0.14390662,1.6609526,-0.0841347
device,3243.7278206666674,0.1422317,1.6608808,-0.08311781
Gesamt_3Arm,3243.728668750001,-0.19208848,1.5246533,-0.71044576
device,3243.7378455416674,0.14055109,1.6607993,-0.08209655
device,3243.7473403333343,0.13892105,1.6607108,-0.08110657
device,3243.7564500416674,0.13733593,1.660623,-0.080158025
Gesamt_3Arm,3243.7587607916676,-0.19640362,1.5239171,-0.71855044
device,3243.766208291667,0.13561577,1.6605219,-0.07912781
device,3243.7762905416675,0.1338085,1.6604136,-0.07804492
device,3243.786331958334,0.13198665,1.6603024,-0.07695541
Gesamt_3Arm,3243.7888517500005,-0.19307935,1.524212,-0.71312636
