device,time,x,y,z
device,2173.6177371250005,-0.029571086,1.6856737,-0.083924115
device,2173.6201539166673,-0.029602798,1.6857135,-0.08394515
device,2173.6431862083336,-0.029911395,1.6861184,-0.08418184
Gesamt_3Arm,2173.645621666667,-0.1787813,1.6126275,-0.7325846
Gesamt_3Arm,2173.6457647916673,-0.1787667,1.612624,-0.73262596
device,2173.650714541667,-0.03002116,1.6862557,-0.0842991
device,2173.661953041667,-0.030192347,1.6864794,-0.08448043
device,2173.6715200833337,-0.030346157,1.6866832,-0.08464141
Gesamt_3Arm,2173.672183958334,-0.17902374,1.6125771,-0.73247814
device,2173.682278291667,-0.03053388,1.6869291,-0.084830925
device,2173.6913314166673,-0.03069836,1.6871401,-0.08499297
device,2173.7016841666673,-0.03091079,1.6874009,-0.08519628
Gesamt_3Arm,2173.7023490416673,-0.17900926,1.6125737,-0.73251677
device,2173.712017416667,-0.031131744,1.6876572,-0.08539443
device,2173.7212155000007,-0.03134191,1.6878884,-0.08556998
device,2173.7325647500006,-0.031647835,1.6882088,-0.0858076
Gesamt_3Arm,2173.738077291667,-0.17928386,1.6125387,-0.7324362
device,2173.7407135833337,-0.031890806,1.6884515,-0.085981436
device,2173.7522017500005,-0.032278597,1.6888181,-0.08623949
device,2173.761804791667,-0.032638464,1.6891341,-0.08646265
Gesamt_3Arm,2173.7623352083338,-0.17957675,1.6125027,-0.73233813
device,2173.7709380000006,-0.033014506,1.6894411,-0.08668196
device,2173.7809432500003,-0.033458114,1.6897726,-0.086926654
device,2173.7925967500005,-0.034009486,1.6901448,-0.087214276
Gesamt_3Arm,2173.7932093750005,-0.17982888,1.6124479,-0.7322449
device,2173.800253333334,-0.03438789,1.690377,-0.08740181
device,2173.811861791667,-0.03498286,1.6907105,-0.08768733
device,2173.820245958334,-0.035431772,1.6909397,-0.087904364
Gesamt_3Arm,2173.821983583334,-0.17985067,1.6124474,-0.73234123
device,2173.831469541667,-0.036036853,1.6912264,-0.08820492
device,2173.8409096666674,-0.036553204,1.6914506,-0.08847132
device,2173.850892041667,-0.03711817,1.691672,-0.08877887
Gesamt_3Arm,2173.8520306250007,-0.18014118,1.6123748,-0.7321674
device,2173.860370291667,-0.037654523,1.6918565,-0.08908526
device,2173.8722653750006,-0.038324565,1.6920469,-0.089493886
device,2173.8814354583337,-0.038844287,1.6921668,-0.0898304
Gesamt_3Arm,2173.8820399583337,-0.18016288,1.6123743,-0.7322635
device,2173.8931258333337,-0.03947839,1.6922798,-0.09029864
device,2173.9002790833338,-0.03985944,1.6923355,-0.09059934
device,2173.9102752083336,-0.04037139,1.6924003,-0.09103194
Gesamt_3Arm,2173.9178005833337,-0.18039799,1.6122956,-0.73207843
device,2173.9227936250004,-0.040984392,1.6924593,-0.091613084
device,2173.931126041667,-0.04136297,1.6924744,-0.09202449
device,2173.940636833334,-0.041754544,1.6924614,-0.092511445
Gesamt_3Arm,2173.942318958334,-0.18072894,1.6121992,-0.73182195
device,2173.9507693750006,-0.042125106,1.6924059,-0.09305989
device,2173.962119416667,-0.04247335,1.6922872,-0.0937096
device,2173.972058666667,-0.042716026,1.6921439,-0.09429787
Gesamt_3Arm,2173.9727003750004,-0.18120524,1.6120384,-0.73148006
device,2173.9807789583338,-0.04287538,1.6919942,-0.0948184
device,2173.991535208334,-0.04300886,1.6917859,-0.09549704
device,2174.001718166667,-0.043059975,1.691591,-0.09615706
Gesamt_3Arm,2174.002670291667,-0.18150285,1.6119637,-0.73130196
device,2174.0119510833338,-0.043033212,1.6914164,-0.0968418
device,2174.0217673750003,-0.042926073,1.6912643,-0.09753502
device,2174.0315440000004,-0.042742047,1.6911236,-0.09822743
Gesamt_3Arm,2174.0326145833337,-0.1821748,1.6117976,-0.73087
device,2174.0431613750006,-0.0424231,1.6909527,-0.099050395
device,2174.0523520416673,-0.04205364,1.6907945,-0.0997768
device,2174.0623594166673,-0.04157725,1.6906207,-0.10055132
Gesamt_3Arm,2174.063018166667,-0.18254358,1.6116823,-0.7306586
device,2174.0706639583336,-0.04112023,1.6904769,-0.10120449
device,2174.0811145833336,-0.040447176,1.6903242,-0.102071285
device,2174.0927370833338,-0.039589167,1.6902175,-0.10307836
Gesamt_3Arm,2174.097552416667,-0.18329579,1.6114831,-0.7302038
device,2174.102180541667,-0.038802624,1.6901909,-0.103942044
device,2174.111667666667,-0.03794709,1.6902146,-0.10482983
device,2174.1213936666672,-0.036975563,1.6902816,-0.10578641
Gesamt_3Arm,2174.122440333334,-0.18367377,1.611415,-0.72999525
device,2174.1303331250006,-0.036011074,1.6903712,-0.10669141
device,2174.140276083334,-0.034873456,1.690492,-0.107712254
device,2174.150966958334,-0.033586416,1.6906364,-0.10881976
Gesamt_3Arm,2174.1518011250005,-0.1832495,1.6113958,-0.72602916
device,2174.161039541667,-0.032302085,1.6907839,-0.109890655
device,2174.1710334166673,-0.031009287,1.6909493,-0.110962115
device,2174.181253666667,-0.029610634,1.6911198,-0.11208765
Gesamt_3Arm,2174.1831406250003,-0.18577829,1.6113105,-0.7345717
device,2174.1935211666673,-0.027819514,1.6913174,-0.11348546
device,2174.2018270833337,-0.026560754,1.6914386,-0.11444103
device,2174.2113305833336,-0.02508372,1.6915555,-0.1155311
Gesamt_3Arm,2174.212745708334,-0.1812475,1.6115153,-0.71810716
device,2174.221500791667,-0.023423314,1.6916529,-0.116719365
device,2174.2310778750007,-0.021829247,1.6917124,-0.117828414
device,2174.2413635833336,-0.020034134,1.6917384,-0.11903058
Gesamt_3Arm,2174.242782708334,-0.17948794,1.6116096,-0.71304566
device,2174.252479833334,-0.018044831,1.6917104,-0.1202865
device,2174.2618225000006,-0.016308993,1.6916633,-0.12136567
device,2174.2710737500006,-0.014553095,1.6915966,-0.122442506
Gesamt_3Arm,2174.2775798333337,-0.17938027,1.6116244,-0.71283036
device,2174.281836541667,-0.012446525,1.6915014,-0.123720445
device,2174.291055541667,-0.010579318,1.6914077,-0.12484672
device,2174.3006212500004,-0.008571212,1.6913029,-0.12605385
Gesamt_3Arm,2174.302605166667,-0.18305597,1.6112758,-0.7252629
device,2174.310566333334,-0.0064338767,1.691189,-0.12733738
device,2174.3211069166673,-0.0040959762,1.6910582,-0.12874337
device,2174.330853833334,-0.0018904827,1.6909231,-0.13007268
Gesamt_3Arm,2174.332242291667,-0.18294123,1.6112916,-0.72503763
device,2174.341991541667,0.00070673,1.6907449,-0.13164288
device,2174.352403958334,0.0032247007,1.6905509,-0.13316189
device,2174.3632065416673,0.005911112,1.6903318,-0.13477877
Gesamt_3Arm,2174.3645655000005,-0.17810392,1.6113105,-0.71353334
device,2174.3705225833337,0.007779981,1.6901836,-0.13590571
device,2174.3811486250006,0.010483116,1.689987,-0.13754138
device,2174.3910158333338,0.01315403,1.6898177,-0.13916922
Gesamt_3Arm,2174.394747666667,-0.1749781,1.6111708,-0.7067684
device,2174.4018441250005,0.016154617,1.6896486,-0.14101255
device,2174.4126893750004,0.019212276,1.6894808,-0.14290382
device,2174.421356666667,0.021722674,1.6893287,-0.1444607
Gesamt_3Arm,2174.422291708334,-0.17485216,1.6111879,-0.7065173
device,2174.4324431666673,0.02494952,1.6891251,-0.14650774
device,2174.4403897500006,0.027319554,1.6889733,-0.14802586
device,2174.452979083334,0.031132221,1.6887403,-0.15045814
device,2174.4603951250006,0.033456985,1.6886106,-0.15193692
Gesamt_3Arm,2174.461403958334,-0.17457443,1.610874,-0.7100979
device,2174.4711189166674,0.036866874,1.6884456,-0.1541054
device,2174.4805740000006,0.039909124,1.688325,-0.15604143
Gesamt_3Arm,2174.482700583334,-0.17416489,1.6108103,-0.7103586
device,2174.4919490416673,0.043633223,1.6882061,-0.15841779
device,2174.501683166667,0.04690361,1.6881154,-0.16051403
device,2174.5104828333338,0.04986304,1.688025,-0.16242543
Gesamt_3Arm,2174.5116520000006,-0.17355114,1.6107309,-0.71135354
device,2174.5205295000005,0.05328834,1.6879385,-0.16464782
device,2174.530351708334,0.056664705,1.6878798,-0.1668512
device,2174.5435447500004,0.061256733,1.6878498,-0.16986924
Gesamt_3Arm,2174.544455541667,-0.17353064,1.610688,-0.71242905
device,2174.5510225000003,0.06389719,1.6878538,-0.171613
device,2174.5604417083337,0.06722379,1.6878741,-0.17381522
device,2174.5722826250003,0.071463406,1.6879042,-0.17661853
Gesamt_3Arm,2174.5737357500007,-0.1718018,1.610629,-0.71139103
device,2174.5805462916674,0.07442388,1.6879213,-0.178573
device,2174.5916262500004,0.078374505,1.6879369,-0.18117297
device,2174.6004264166672,0.08156267,1.6879467,-0.18326637
Gesamt_3Arm,2174.6021432916673,-0.17180017,1.6105819,-0.7123426
device,2174.6147733333337,0.086667776,1.688006,-0.18661615
device,2174.6210572083337,0.08893344,1.6880485,-0.18810669
device,2174.6305412500005,0.09228151,1.688135,-0.1903157
Gesamt_3Arm,2174.637793666667,-0.17138898,1.6105517,-0.7135232
device,2174.6415856250005,0.096184075,1.6882553,-0.19289964
device,2174.6512811250004,0.0996148,1.6883618,-0.19517231
device,2174.6540257500005,0.10058838,1.688393,-0.19581759
device,2174.658835416667,0.102256596,1.6884495,-0.19692329
Gesamt_3Arm,2174.6652345000007,-0.17148855,1.6105337,-0.7146037
device,2174.668732458334,0.1057372,1.68858,-0.19922662
device,2174.6787386250003,0.10924348,1.6887333,-0.20153376
device,2174.6889704583336,0.11277783,1.6889067,-0.20384705
Gesamt_3Arm,2174.691736916667,-0.17110997,1.6105074,-0.7156882
device,2174.6987977083336,0.116265625,1.6890732,-0.20611104
device,2174.7087877083336,0.119743764,1.6892054,-0.20835698
device,2174.718786333334,0.12320766,1.6893328,-0.21057037
Gesamt_3Arm,2174.722244166667,-0.17148122,1.6105157,-0.71633476
device,2174.7287779166672,0.12666023,1.6894639,-0.21276088
device,2174.7387611666672,0.13009238,1.6895972,-0.21492338
device,2174.7488965000007,0.13354304,1.6897403,-0.21708782
Gesamt_3Arm,2174.7520333333337,-0.17121512,1.6105393,-0.71719736
device,2174.758784666667,0.13688785,1.6898917,-0.21918118
device,2174.7687512500006,0.1402289,1.6900648,-0.22127289
device,2174.7788486666673,0.14356029,1.6902686,-0.22334993
Gesamt_3Arm,2174.781854291667,-0.17088583,1.610594,-0.7178629
device,2174.7887982500006,0.14682579,1.6905062,-0.22537154
device,2174.798754208334,0.150056,1.6907814,-0.22738576
device,2174.8088716250004,0.15328577,1.6910883,-0.22941345
device,2174.818858666667,0.15643066,1.691408,-0.23139566
Gesamt_3Arm,2174.824152916667,-0.17087227,1.6105423,-0.71894634
device,2174.828741416667,0.15953171,1.6917175,-0.23334879
device,2174.838884541667,0.1626404,1.6919945,-0.23529777
Gesamt_3Arm,2174.843144708334,-0.17119896,1.6105444,-0.71932745
device,2174.848990708334,0.1657171,1.6922109,-0.23721264
device,2174.8587943333337,0.16867566,1.6923571,-0.23904282
device,2174.868709708334,0.1716162,1.6924485,-0.24085307
Gesamt_3Arm,2174.871804458334,-0.17060173,1.6102793,-0.7195274
device,2174.878857416667,0.17451674,1.692501,-0.24264553
device,2174.8887105833337,0.17728984,1.6925335,-0.244383
device,2174.898939666667,0.1800465,1.6925744,-0.24612051
Gesamt_3Arm,2174.9028313750005,-0.17032006,1.6100497,-0.7200879
device,2174.9088244583336,0.18270844,1.6926526,-0.24781354
device,2174.9187635000003,0.18531227,1.692789,-0.24948782
device,2174.9287918750006,0.18785992,1.6929933,-0.25114462
Gesamt_3Arm,2174.9321110000005,-0.17046335,1.6100328,-0.72112334
device,2174.938777583334,0.19034034,1.6932496,-0.25277355
device,2174.9490006250003,0.19277745,1.6935405,-0.2543853
device,2174.9588087916673,0.19512182,1.6938448,-0.2559508
Gesamt_3Arm,2174.962179666667,-0.17076686,1.610043,-0.7214255
device,2174.968880416667,0.19740266,1.694156,-0.25749642
device,2174.9787325416673,0.1996103,1.6944934,-0.25901416
device,2174.9888272500007,0.20179519,1.6948665,-0.26054153
device,2174.998815333334,0.20390135,1.6952602,-0.26204297
Gesamt_3Arm,2175.0032252500005,-0.17067859,1.6101478,-0.722
device,2175.0087853750006,0.2059676,1.69567,-0.26354715
device,2175.018781958334,0.2079947,1.6960907,-0.26505962
Gesamt_3Arm,2175.022130166667,-0.17073146,1.6102102,-0.7226838
device,2175.028793166667,0.20995563,1.6965083,-0.2665627
device,2175.0387949583337,0.2118622,1.696918,-0.26806566
device,2175.0489608333337,0.21373343,1.6973145,-0.2695918
Gesamt_3Arm,2175.0516524583336,-0.17089164,1.6101321,-0.7234767
device,2175.058835958334,0.21549428,1.6976508,-0.27110004
device,2175.0686580000006,0.21719638,1.6979474,-0.27260917
device,2175.0788132916673,0.2188569,1.6981984,-0.27413607
Gesamt_3Arm,2175.0838827500006,-0.17117533,1.6101565,-0.7236349
device,2175.088711416667,0.22042942,1.6983916,-0.27564183
device,2175.0987025833338,0.22194147,1.6985316,-0.2771498
device,2175.109043333334,0.22341263,1.6986248,-0.2786831
Gesamt_3Arm,2175.112996958334,-0.17134368,1.6099908,-0.7241829
device,2175.118732833334,0.22474086,1.6986717,-0.2801329
device,2175.128726583334,0.22601777,1.6986809,-0.28159064
device,2175.138841833334,0.22722465,1.698651,-0.28303537
Gesamt_3Arm,2175.1416349583337,-0.17133376,1.6100159,-0.7239907
device,2175.1488558750007,0.22834718,1.6986061,-0.28441805
device,2175.158710958334,0.22943127,1.6985688,-0.28571776
device,2175.1687610000004,0.23043388,1.6985276,-0.28700966
device,2175.1787421250006,0.23132867,1.6984943,-0.28826728
Gesamt_3Arm,2175.1820066250007,-0.17142874,1.6097755,-0.7246688
device,2175.1887162916673,0.23214528,1.698459,-0.28952312
device,2175.1989736250007,0.23288602,1.6984161,-0.29077312
Gesamt_3Arm,2175.204888083334,-0.17147952,1.609813,-0.72475183
device,2175.2087306250005,0.23353386,1.6983556,-0.29196414
device,2175.218699166667,0.23412979,1.6982777,-0.29315555
device,2175.228889708334,0.23465213,1.6981921,-0.2943391
Gesamt_3Arm,2175.2337372916672,-0.17176777,1.6097124,-0.72557926
device,2175.2387020000006,0.23508519,1.698119,-0.29550958
device,2175.2488336250003,0.23548812,1.6980854,-0.29669598
device,2175.258819791667,0.23585951,1.6980836,-0.29787743
Gesamt_3Arm,2175.2621182500006,-0.17181575,1.6097479,-0.72565717
device,2175.2686920000006,0.23620552,1.6980945,-0.29905063
device,2175.2786766666673,0.23654264,1.6980865,-0.30023053
device,2175.288730666667,0.2368828,1.6980313,-0.30141273
Gesamt_3Arm,2175.2924505000005,-0.1718624,1.6097826,-0.725733
device,2175.2986930416673,0.23723203,1.6979085,-0.3025777
device,2175.3087062083337,0.2376006,1.6977248,-0.3037419
device,2175.318861541667,0.2379899,1.6975179,-0.3049342
Gesamt_3Arm,2175.323753083334,-0.17190793,1.6098162,-0.7258067
device,2175.3288338333336,0.23838148,1.6973271,-0.30614972
device,2175.338726583334,0.23879746,1.6971719,-0.30736837
device,2175.3488839583338,0.23925838,1.6970384,-0.30864468
device,2175.358763791667,0.23974854,1.696898,-0.30991557
